rxn_ID,v_Control,v_Cold
rxn00611_d0_r,1.3101050170412716,2.6551721029977604
rxn00689_d0_f,0.0,0.0
rxn00689_d0_r,0.0,0.0
rxn00692_d0_f,1.0300906740834352,0.98672104419432
rxn00692_d0_r,1.5629894594112643,1.4971833356585469
rxn00693_d0_f,2.048751792634377,6.156718639304404
rxn00693_d0_r,1.974730682060979,5.934277271439505
rxn00710_c0,0.07890052133898741,0.3304147348723381
rxn00711_d0,0.0,0.0
rxn00720_d0_f,1.3347496648860835,0.5085843136882511
rxn00720_d0_r,1.3347496648860835,0.5085843136882511
rxn00737_d0,0.040651165755453494,0.32132634339266014
rxn00747_d0_f,0.0,1296.1702214341085
rxn00747_d0_r,0.0,46.47563300857044
rxn00770_d0_f,1.0103485849075124,2.161497647030415
rxn00770_d0_r,0.7449013651704922,1.5936109300664303
rxn00777_d0_f,13.154180483582051,13.154180483582051
rxn00777_d0_r,1.128104085074627,1.128104085074627
rxn00781_d0_f,0.0,0.0
rxn00781_d0_r,0.0,0.0
rxn00782_d0_f,0.0,0.0
rxn00782_d0_r,0.0,0.0
rxn00789_d0,0.03477688926354396,0.03477688926354396
rxn00790_d0,0.15279967473271147,1.5038110522154469
rxn00791_d0,0.015467856806135128,0.019773748076234495
rxn00799_c0_f,0.29388843605625736,0.7969815134955077
rxn00799_c0_r,0.43443119745367864,1.1781124766338922
rxn00800_d0_f,1.4809624365982224,1.193321815417795
rxn00800_d0_r,1.2746243919793507,1.0270598739198487
rxn00802_d0_f,1.0769246901250513,5.247950968418586
rxn00802_d0_r,0.9933174544311727,4.840525381885193
rxn00830_d0_f,1.2670687780312015,1.0860878822160016
rxn00830_d0_r,1.2670687780312015,1.0860878822160016
rxn00832_d0,0.0,0.0
rxn00834_d0_f,1.149742197055001,6.529496926265949
rxn00834_d0_r,1.149742197055001,6.529496926265949
rxn00838_d0,0.10699817393743083,0.21320544354240642
rxn00839_d0_f,1.1948162611940298,1.1948162611940298
rxn00839_d0_r,1.1948162611940298,1.1948162611940298
rxn00863_d0_f,1.0405869540751378,1.8149178612263537
rxn00863_d0_r,1.0111935145963507,1.7636519116543252
rxn00899_d0_f,0.7828321781329021,0.8602029024846728
rxn00899_d0_r,0.7828321781329021,0.8602029024846728
rxn00907_d0_f,1.0023029116106685,17.30940269484842
rxn00907_d0_r,0.6784219723049967,11.716097977596155
rxn00929_d0_f,0.0,0.0
rxn00929_d0_r,0.0,0.0
rxn00931_d0_f,0.0,0.0
rxn00931_d0_r,0.0,0.0
rxn00947_d0,0.0,0.0
rxn00974_d0_f,1.4979661988441317,1.2097760551965568
rxn00974_d0_r,1.0871858810285764,0.878024782822887
rxn00980_d0,0.0,0.0
rxn01000_d0,0.0,0.0
rxn01007_d0,0.035307977755844246,0.03530789803865782
rxn01011_d0_f,0.6647500892940732,0.27080940015546656
rxn01011_d0_r,0.6647500892940732,0.27080940015546656
rxn01018_d0,0.07888382350968605,0.2069964094806688
rxn01019_d0,0.0804389828505668,0.10219563244387928
rxn01069_d0,0.2078697728590489,0.26601118392907674
rxn01100_d0_f,68.47621466418185,68.36281174373762
rxn01100_d0_r,0.7552445808151805,0.7539938262059467
rxn01101_d0_f,1.7241913001744997,19.473644176948227
rxn01101_d0_r,1.0250828364957998,11.577658701674059
rxn01102_d0_f,0.0,0.0
rxn01102_d0_r,0.0,0.0
rxn01106_d0_f,1.1720224216188282,1.5843891787245994
rxn01106_d0_r,7.676021221357388,10.376768169657387
rxn01111_d0_f,38.59985344776154,38.59985344776154
rxn01111_d0_r,0.954933004477612,0.954933004477612
rxn01115_d0_f,0.0,0.0
rxn01115_d0_r,0.0,0.0
rxn01116_d0_f,1.1386249242823903,0.94428592106501
rxn01116_d0_r,29.58838982461913,24.538282398815355
rxn01200_d0_f,13.105664888841503,9.8382386175399
rxn01200_d0_r,1.0724817565998583,0.8050969961372525
rxn01207_d0_f,0.7828321781329021,0.8602029024846728
rxn01207_d0_r,0.7828321781329021,0.8602029024846728
rxn01211_d0_f,1.0023029116106692,17.309402694848433
rxn01211_d0_r,0.6784219723049967,11.716097977596155
rxn01213_d0,0.0,0.0
rxn01249_d0_f,1.1948162611940298,1.1948162611940298
rxn01249_d0_r,1.1948162611940298,1.1948162611940298
rxn01256_d0,0.4471933596683266,1.3383705209625476
rxn01257_d0_f,0.9314312340344708,1.582508506912436
rxn01257_d0_r,0.9314312340344708,1.582508506912436
rxn01258_d0_f,3.398116222434736,4.543310893623107
rxn01258_d0_r,3.398116222434736,4.543310893623107
rxn01301_d0_f,0.0,0.0
rxn01301_d0_r,0.0,0.0
rxn01302_d0_f,0.0,0.0
rxn01302_d0_r,0.0,0.0
rxn01332_d0,0.8117648447180424,0.7333983674330748
rxn01334_d0_f,0.0,0.0
rxn01334_d0_r,1.7699355298507893,2.630692739277699
rxn01345_d0,0.0,0.0
rxn01353_d0_f,1.1948162611940298,1.1948162611940298
rxn01353_d0_r,1.1948162611940298,1.1948162611940298
rxn01362_c0_f,0.9548729554836429,3.9987580445427624
rxn01362_c0_r,1.0345133031076528,4.332270978282089
rxn01396_d0_f,1.5695119195188683,0.5845738996496306
rxn01396_d0_r,1.5695119195188683,0.5845738996496306
rxn01434_d0,0.15704917864895457,0.3753164871015649
rxn01465_d0_f,1.2553555477948781,1.9229440330222463
rxn01465_d0_r,1.3600573844569868,2.08332550615114
rxn01476_d0_f,1.1416597498185699,0.9367912207271741
rxn01476_d0_r,1.1416597498185699,0.9367912207271741
rxn01486_d0,0.0,0.0
rxn01512_d0_f,1.1948162611940298,1.1948162611940298
rxn01512_d0_r,1.1948162611940298,1.1948162611940298
rxn01637_d0_f,1.1942671492537313,1.1942671492537313
rxn01637_d0_r,1.294788261194003,1.294788261194003
rxn01643_d0_f,1.006658469792724,1.4526280787822705
rxn01643_d0_r,1.2564507209840206,1.813083236942739
rxn01644_d0,0.05122118580404929,0.21589984316284222
rxn01652_d0_f,1.055354443762556,1.010921140190964
rxn01652_d0_r,1.055354443762556,1.010921140190964
rxn01673_d0_f,1.1948162611940298,1.1948162611940298
rxn01673_d0_r,1.1948162611940298,1.1948162611940298
rxn01678_d0_f,1.1948162611940298,1.1948162611940298
rxn01678_d0_r,1.1948162611940298,1.1948162611940298
rxn01739_d0_f,1.0691282018336974,0.8213882458455866
rxn01739_d0_r,0.696663045681621,0.5352312623092518
rxn01740_d0_f,1.1076147242048546,2.057851311140392
rxn01740_d0_r,1.69979180861395,3.1580645558256157
rxn01807_d0_f,1.5695119195188683,0.5845738996496306
rxn01807_d0_r,1.5695119195188683,0.5845738996496306
rxn01917_d0_f,1.5712206264944415,2.3133066091617147
rxn01917_d0_r,1.4492386397771029,2.133712648063156
rxn01974_d0_f,1.282064659701493,1.282064659701493
rxn01974_d0_r,1.1943370373134328,1.1943370373134328
rxn01975_d0_f,1.0526994344501928,0.6930462518658178
rxn01975_d0_r,1.0526994344501928,0.6930462518658178
rxn02159_d0_f,1.0405869540751373,1.8149178612263528
rxn02159_d0_r,1.0111935145963507,1.7636519116543252
rxn02212_d0,0.4913656679184858,0.6018064992733012
rxn02213_d0_f,1.6997918086139459,3.1580645558256077
rxn02213_d0_r,1.1076147242048546,2.057851311140392
rxn02251_d0,0.0,0.0
rxn02305_d0_f,1.0050435692694326,1.1681583460464366
rxn02305_d0_r,1.0050435692694326,1.1681583460464366
rxn02320_d0_f,0.9831372540281421,0.8135080812280561
rxn02320_d0_r,1.0117151522825212,0.8371551875493725
rxn02373_d0,0.026611519052594484,0.21427698329052491
rxn02402_d0,0.0,0.0
rxn02465_d0_f,1.946539798526988,3.2008145735628686
rxn02465_d0_r,2.110379476363053,3.4702261874134397
rxn02473_d0,0.11224784076724319,0.0
rxn02474_d0_f,1.332649418981722,1.820322035148036
rxn02474_d0_r,1.332649418981722,1.820322035148036
rxn02475_d0,0.0,0.0
rxn02476_d0_f,1.0270865262185318,5.009745669907367
rxn02476_d0_r,0.6692679384069413,3.2644398216247463
rxn02484_d0_f,1.0050435692694326,1.1681583460464366
rxn02484_d0_r,1.0050435692694326,1.1681583460464366
rxn02507_d0,0.02149068540637526,0.04500748423059592
rxn02789_d0_f,1.3511360582089578,1.3511360582089578
rxn02789_d0_r,1.1939576507462686,1.1939576507462686
rxn02811_d0_f,1.1939576507462686,1.1939576507462686
rxn02811_d0_r,1.3511360582089609,1.3511360582089609
rxn02834_d0,0.03436827850026798,0.16158186786141043
rxn02835_d0_f,1.2281148902422774,5.773960948093776
rxn02835_d0_r,1.1934243527932311,5.61086398534979
rxn02895_d0,0.1243692644011142,0.8990153005235438
rxn02914_d0_f,2.051717574330529,4.282882092644696
rxn02914_d0_r,3.4509929013823046,7.203815907263446
rxn02928_d0_f,0.0,0.0
rxn02928_d0_r,0.0,0.0
rxn02929_d0_f,0.0,0.0
rxn02929_d0_r,0.0,0.0
rxn02937_d0,0.0,0.5470288302416813
rxn02938_d0_f,0.6914728055535981,25.818961928234657
rxn02938_d0_r,0.8428510017161596,31.471285276449187
rxn02988_d0,0.0,0.0
rxn03004_d0_f,1.3899095858074757,1.7269775975692103
rxn03004_d0_r,1.1402782684095094,1.4168080029422891
rxn03062_d0_f,1.1337441433263324,1.9315620128117539
rxn03062_d0_r,1.0018550579633063,1.7068623319434744
rxn03080_d0,0.0,0.0
rxn03084_d0,0.14909598165557286,0.4395559308508809
rxn03108_d0_f,1.0050435692694326,1.1681583460464366
rxn03108_d0_r,1.0050435692694326,1.1681583460464366
rxn03135_d0,0.029748882930604223,0.049441278114659676
rxn03136_d0_f,1.553492403078854,1.2517646152714283
rxn03136_d0_r,1.274481193207233,1.0269444879961505
rxn03137_d0_f,0.0,0.0
rxn03137_d0_r,0.0,0.0
rxn03147_d0,0.0,0.0
rxn03175_d0_f,1.5187017986821794,2.049044238943492
rxn03175_d0_r,1.4758030584749626,1.991164926127898
rxn03891_d0,0.0,0.0
rxn03892_d0,0.0,0.0
rxn03907_d0_f,1.393734184420775,0.9834212029799051
rxn03907_d0_r,1.393734184420775,0.9834212029799051
rxn03908_d0_f,1.183724102612272,1.3234621317912025
rxn03908_d0_r,1.183724102612272,1.3234621317912025
rxn03909_d0,0.0,0.0
rxn03958_d0_f,1.2855661001220504,0.41702390475692547
rxn03958_d0_r,1.2855661001220504,0.41702390475692547
rxn03983_d0_f,1.0157389932957326,0.5605802778262151
rxn03983_d0_r,1.076354191789485,0.594033443488258
rxn04113_d0,0.0,0.0
rxn04954_c0_f,1.194574306602472,1.1945711285302516
rxn04954_c0_r,1.239351914830479,1.2393486176309074
rxn04996_d0,0.0,0.0
rxn05024_d0_f,1.1948162611940298,0.9597999027627405
rxn05024_d0_r,1.1948162611940298,0.9597999027627405
rxn05040_d0,0.0,0.0
rxn05104_d0,0.0,0.0
rxn05105_d0_f,1.7955011935523146,0.03159455284244937
rxn05105_d0_r,1.7955011935523146,0.03159455284244937
rxn05106_d0,0.0,0.0
rxn05287_d0,0.0,0.0
rxn05330_d0_f,1.8468183399000435,2.06093693608839
rxn05330_d0_r,1.4519959088234193,1.6203391177636768
rxn05331_d0_f,1.8468183399000435,2.06093693608839
rxn05331_d0_r,1.4519959088234193,1.6203391177636768
rxn05335_d0_f,1.8468183399000435,2.06093693608839
rxn05335_d0_r,1.4519959088234193,1.6203391177636768
rxn05337_d0_f,1.193044125373134,1.193044125373134
rxn05337_d0_r,1.5174531537313478,1.5174531537313478
rxn05338_d0_f,1.193044125373134,1.193044125373134
rxn05338_d0_r,1.5174531537313478,1.5174531537313478
rxn05340_d0_f,1.193044125373134,1.193044125373134
rxn05340_d0_r,1.5174531537313478,1.5174531537313478
rxn05342_d0_f,1.193044125373134,1.193044125373134
rxn05342_d0_r,1.5174531537313478,1.5174531537313478
rxn05465_d0_f,3.265500364135891,20.817160892121716
rxn05465_d0_r,1.1185250912879814,7.130459099911487
rxn05736_d0,0.0,0.0
rxn07441_d0_f,1.1943750584420996,1.1918429628198002
rxn07441_d0_r,1.2821054735956152,1.2793873879875215
rxn07447_d0,0.0,0.0
rxn08173_y0,107.55297584273418,107.46536087221436
rxn08352_d0,0.0,0.0
rxn08436_d0_f,1.5400132576835455,0.5577854481677473
rxn08436_d0_r,1.2300675504186511,0.4455245930277951
rxn08756_d0,0.0,0.0
rxn08766_d0_f,0.0,9.599321232395724
rxn08766_d0_r,0.0,7.547128407699677
rxn09444_d0,0.0,0.0
rxn09449_d0,0.0,0.0
rxn09453_d0,0.0,0.0
rxn11040_d0_f,0.0,0.0
rxn11040_d0_r,0.0,0.0
rxn11700_d0_f,1.242067098267102,0.44987077195908964
rxn11700_d0_r,1.2317040691430936,0.4461173322951966
rxn12282_d0,0.0,0.0
rxn13975_d0_f,1.251227957707564,1.251227957707564
rxn13975_d0_r,1.251227957707564,1.251227957707564
rxn13995_d0_f,1.251227957707564,1.251227957707564
rxn13995_d0_r,1.251227957707564,1.251227957707564
rxn14004_d0,0.0,0.0
rxn14012_d0,0.0,0.0
rxn14059_d0_f,1.251227957707564,1.251227957707564
rxn14059_d0_r,1.251227957707564,1.251227957707564
rxn14085_d0,0.0,0.0
rxn14094_d0_f,1.1948162611940298,1.1948162611940298
rxn14094_d0_r,1.1948162611940298,1.1948162611940298
rxn14102_d0,0.0,0.0
rxn14142_d0_f,1.1948162611940298,1.1948162611940298
rxn14142_d0_r,1.1948162611940298,1.1948162611940298
rxn14156_d0_f,1.251227957707564,1.251227957707564
rxn14156_d0_r,1.251227957707564,1.251227957707564
rxn14183_d0,0.0,0.0
rxn14205_d0,0.0,0.0
rxn14248_d0_f,1.251227957707564,1.251227957707564
rxn14248_d0_r,1.251227957707564,1.251227957707564
rxn14261_d0_f,1.1948162611940298,1.1948162611940298
rxn14261_d0_r,1.1948162611940298,1.1948162611940298
rxn14278_d0_f,1.251227957707564,1.251227957707564
rxn14278_d0_r,1.251227957707564,1.251227957707564
rxn14308_d0,0.0,0.0
rxn14347_d0,0.0,0.0
rxn15021_d0,0.0,0.0
rxn15022_d0,0.3684731388059666,0.3684731388059666
rxn15069_d0_f,0.0,0.0
rxn15069_d0_r,2.0299069792151654,0.8451783695452039
rxn15116_d0_f,1.5128890697558142,2.2486391306437774
rxn15116_d0_r,0.0,0.0
rxn15166_d0,0.0,0.0
rxn15250_d0,0.0,0.0
rxn15271_d0_f,13.730703923621963,10.30744664487796
rxn15271_d0_r,1.0712241614961362,0.804152937150577
rxn15280_d0_f,1.0875773222676153,0.8783409156157171
rxn15280_d0_r,1.4267003254289505,1.1522208531653753
rxn15298_d0_f,0.0,0.0
rxn15298_d0_r,0.0,0.0
rxn15435_d0_f,1.3039581112790917,1.3005319887901616
rxn15435_d0_r,1.3039581112790917,1.3005319887901616
rxn15493_d0_f,0.0,0.0
rxn15493_d0_r,0.0,0.0
rxn15494_d0_f,0.0,0.0
rxn15494_d0_r,0.0,0.0
rxn16426_d0,0.0,0.0
rxn16427_d0,0.0,0.0
rxn16428_d0,0.0,0.0
rxn16809_d0,0.0,0.0
rxn17196_d0,0.0,0.0
rxn17744_d0_f,0.7828321781329021,0.8602029024846728
rxn17744_d0_r,0.7828321781329021,0.8602029024846728
rxn17803_d0_f,1.2462167837024432,0.5490823638576428
rxn17803_d0_r,1.2320809929915586,0.5428541429894647
rxn18935_d0_f,1.8468183399000435,2.06093693608839
rxn18935_d0_r,1.4519959088234193,1.6203391177636768
rxn18936_d0_f,1.8468183399000435,2.06093693608839
rxn18936_d0_r,1.4519959088234193,1.6203391177636768
rxn18937_d0_f,1.8468183399000435,2.06093693608839
rxn18937_d0_r,1.4519959088234193,1.6203391177636768
rxn19027_d0_f,0.0,0.0
rxn19027_d0_r,0.0,0.0
rxn19029_d0_f,0.0,0.0
rxn19029_d0_r,0.0,0.0
rxn19030_d0_f,0.0,0.0
rxn19030_d0_r,0.0,0.0
rxn19071_d0,0.0,0.0
rxn19240_d0_f,0.0,15.991174817112405
rxn19240_d0_r,0.0,17.006658516532866
rxn19241_d0_f,0.0,15.985226594400872
rxn19241_d0_r,0.0,18.08959977503066
rxn19242_d0_f,0.0,15.988234116900509
rxn19242_d0_r,0.0,17.54204601958167
rxn19246_d0,0.0,0.0
rxn19253_d0,0.0,0.0
rxn19343_d0,0.04436154477611916,0.04436154477611916
rxn19345_d0,0.047194490622292744,0.0
rxn19686_d0_f,1.8468183399000435,2.06093693608839
rxn19686_d0_r,1.4519959088234193,1.6203391177636768
rxn19701_d0,0.0,0.0
rxn19828_d0_f,1.1127574278176744,0.5092986279101581
rxn19828_d0_r,0.0,0.0
rxn19900_d0,0.0,0.0
rxn19905_d0,0.21439522077377754,0.17834328276797695
rxn20583_d0_f,2.3733688074626866,2.3733688074626866
rxn20583_d0_r,0.0,0.0
rxn20595_y0,52.699860861480694,193.288892703512
rxn20632_y0,35.846658295522964,32.618893670228324
rxn20643_d0,0.0,0.0
rxn23155_d0_f,0.0,0.0
rxn23155_d0_r,0.0,0.0
rxn23415_d0_f,0.0,0.0
rxn23415_d0_r,0.0,0.0
rxn23805_d0,0.0,0.0
rxn24109_d0,0.04261238052785878,0.04194960564327173
rxn24330_d0_f,1.1499439863334562,0.1034883471030581
rxn24330_d0_r,1.1499439863334562,0.1034883471030581
rxn24358_d0_f,1.1948162611940298,1.1948162611940298
rxn24358_d0_r,1.1948162611940298,1.1948162611940298
rxn24360_d0_f,1.1948162611940298,1.1948162611940298
rxn24360_d0_r,1.1948162611940298,1.1948162611940298
rxn24362_d0_f,1.1948162611940298,1.1948162611940298
rxn24362_d0_r,1.1948162611940298,1.1948162611940298
rxn24508_d0_f,2.6894722205610138,1.1938307056735977
rxn24508_d0_r,2.6589656370116925,1.1802891283009265
rxn25637_d0_f,1.5174531537313467,1.5174531537313467
rxn25637_d0_r,1.193044125373134,1.193044125373134
rxn25641_d0_f,1.193044125373134,1.193044125373134
rxn25641_d0_r,1.5174531537313471,1.5174531537313471
rxn25649_d0_f,1.193044125373134,1.193044125373134
rxn25649_d0_r,1.5174531537313471,1.5174531537313471
rxn25661_d0_f,1.1948162611940298,1.1948162611940298
rxn25661_d0_r,1.1948162611940298,1.1948162611940298
rxn25662_d0_f,1.4541526890355636,1.6227459532960082
rxn25662_d0_r,1.4541526890355636,1.6227459532960082
rxn25716_d0_f,0.916633404124042,0.5421002102935334
rxn25716_d0_r,0.8987591432814526,0.5315293097371994
rxn25718_d0_f,1.194686471641791,1.194686471641791
rxn25718_d0_r,1.2184460492537477,1.2184460492537477
rxn25719_d0_f,1.4829113534129796,1.6548388735185753
rxn25719_d0_r,1.4539947284917323,1.6225696789369155
rxn25762_d0,0.0,0.0
rxn26013_d0,0.02165594506647014,0.02164468544800159
rxn26037_d0_f,0.936227808547644,1.2324166370576775
rxn26037_d0_r,0.936227808547644,1.2324166370576775
rxn26477_d0_f,1.6712845518439352,0.0
rxn26477_d0_r,1.6712845518439352,0.0
rxn26754_d0,490.92832561283075,0.0
rxn27029_d0,0.0,0.0
rxn27030_d0,0.0,0.0
rxn27069_d0_f,0.0,0.0
rxn27069_d0_r,0.0,0.0
rxn27070_d0_f,0.0,0.0
rxn27070_d0_r,0.0,0.0
rxn27071_d0_f,0.0,0.0
rxn27071_d0_r,0.0,0.0
rxn27072_d0_f,0.0,0.0
rxn27072_d0_r,0.0,0.0
rxn27073_d0_f,0.0,0.0
rxn27073_d0_r,0.0,0.0
rxn27259_d0,0.07147997236481289,0.05285237754282015
rxn27266_d0_f,1.1944268910447762,1.1944268910447762
rxn27266_d0_r,1.2657054611940244,1.2657054611940244
rxn27318_d0_f,1.1948162611940298,1.1948162611940298
rxn27318_d0_r,1.1948162611940298,1.1948162611940298
rxn27497_d0,0.15189483318672725,0.16648988267619558
rxn27709_d0,0.026796133771797633,0.029908143445538975
rxn27927_d0,0.04142463391553599,0.038817212865168794
rxn28082_d0_f,1.5845103878040767,1.8644778843357976
rxn28082_d0_r,1.5559468637206744,1.8308674647625929
rxn28083_d0_f,0.41507725484717073,1.3788585021568325
rxn28083_d0_r,0.39854129310807845,1.323927158246691
rxn28404_d0,0.0,0.0
rxn28487_d0_f,1.2321582123151562,0.5428881657769049
rxn28487_d0_r,1.2321582123151562,0.5428881657769049
rxn28615_d0_f,1.233735512223124,1.8594134235901307
rxn28615_d0_r,1.2114953083802373,1.825894299629496
rxn29919_d0_f,1.3596742477273598,5.090949068127045
rxn29919_d0_r,0.0,0.0
rxn31768_d0,0.0,0.0
rxn37266_d0_f,0.0,0.0
rxn37266_d0_r,2.10727400227866,13.92128546492248
rxn37324_d0,0.0,0.0
rxn37610_d0,0.0,0.0
rxn37767_d0_f,0.0,0.0
rxn37767_d0_r,0.0,0.0
rxn37768_d0_f,0.0,0.0
rxn37768_d0_r,0.0,0.0
rxn39241_d0_i,1.1746644385667777,1.2891742011979912
rxn39241_d0_o,1.1322239796461817,1.242596520857049
rxn39242_d0_i,1.1322239796461817,1.242596520857049
rxn39242_d0_o,1.1746644385667737,1.2891742011979868
