rxn_ID,v_Control,v_FeLim,v_FeEX,v_ZnLim,v_ZnEx
rxn00495_c0,0.4593465667120065,0.49146047826066175,0.3012073436564215,0.45252595274564594,0.36930553527445753
rxn00499_c0_f,1.1350532318939393,0.7333255090757509,0.928393810373426,1.4983133346701782,1.4018567868973355
rxn00499_c0_r,1.1672454465281634,0.7541239804791822,0.9547247805595179,1.5408082794918758,1.441616045143701
rxn00506_d0_f,1.1661940545830969,1.1593261305886247,1.1736939009786482,1.1496859423566488,1.1410922858770376
rxn00506_d0_r,1.1652203975594624,1.1583582076041998,1.1727139823229205,1.1487260679786666,1.1401395863546957
rxn00527_d0_f,1.2192245282776295,1.2854875545999744,1.4871442089475058,1.8528393364893594,1.3615085109156142
rxn00527_d0_r,1.218206596038411,1.2844142992687437,1.4859025901975997,1.8512923983734004,1.3603717855831694
rxn00533_d0,2.2239255998186445,2.2125805452060905,2.222129418719272,2.232298039190129,2.2194964306563016
rxn00611_d0_f,1.4887435245477185,3.2451071590700624,1.0591755811697832,0.869973828959051,1.0435083859566876
rxn00611_d0_r,1.632443652797173,3.5583392956016118,1.1614119061936168,0.9539475616629862,1.1442324438073594
rxn00689_d0_f,1.1325139210178727,1.1657452919637865,0.9241833251087699,0.9302951663703073,0.8082004828750351
rxn00689_d0_r,1.131568383584176,1.1647720096126817,0.9234117231767571,0.929518461653601,0.8075257151778723
rxn00692_d0_f,1.0774287597646601,0.964323934548521,0.9276621541463544,1.0939931290390676,1.1977831954084377
rxn00692_d0_r,1.6444903935111355,1.471857356902456,1.415900111345407,1.6697727575648704,1.8281885837059824
rxn00693_d0_f,1.2171965977286034,1.2995077292207757,1.1930887540143962,1.4442301448770298,1.3442964582981354
rxn00693_d0_r,1.1731831449288983,1.2525179313445385,1.1499470333928765,1.3920072291770715,1.2956871138204011
rxn00710_c0,0.08370981897220071,0.143894992516282,0.08578162748551313,0.10677396466458541,0.11992633462256908
rxn00711_d0,0.0,0.0,0.0,0.0,0.0
rxn00720_d0_f,1.1468906754560224,2.356472051648136,1.02331863108916,1.469978407782513,1.3979259626492282
rxn00720_d0_r,1.1459331348502284,2.3545046298840924,1.0224642609535377,1.468751120783661,1.3967588323361337
rxn00737_d0,0.06869224562363313,0.05237716271164918,0.055205024432815566,0.04262465177805342,0.04190543189754397
rxn00747_d0_f,27.913488491803133,27.913488491803133,27.913488491803133,27.913488491803133,27.913488491803133
rxn00747_d0_r,1.0195268002980626,1.0195268002980626,1.0195268002980626,1.0195268002980626,1.0195268002980626
rxn00770_d0_f,2.0008393660923685,3.0006484421361748,1.6231071052339816,1.4768293720430647,2.177489000539688
rxn00770_d0_r,1.4739693609621118,2.2105042222181233,1.1957032549530264,1.087944031215098,1.604102820555632
rxn00777_d0_f,12.904205250372508,12.904205250372508,12.904205250372508,12.904205250372508,12.904205250372508
rxn00777_d0_r,1.126420347242921,1.126420347242921,1.126420347242921,1.126420347242921,1.126420347242921
rxn00781_d0_f,0.0,0.0,0.0,0.0,0.0
rxn00781_d0_r,0.0,0.0,0.0,0.0,0.0
rxn00782_d0_f,0.0,0.0,0.0,0.0,0.0
rxn00782_d0_r,0.0,0.0,0.0,0.0,0.0
rxn00789_d0,0.024465556910430116,0.023245879571256203,0.022419385718818255,0.02195725201310257,0.01953953706289661
rxn00790_d0,0.2591389672856696,0.03486994761873137,0.15491094681502243,0.22860929320120857,0.09342804755857176
rxn00791_d0,0.019646607359000732,0.029328995795784376,0.01788597198169328,0.020569232977162132,0.020525166185217606
rxn00799_c0_f,0.8748902710550287,0.8471317177644767,0.9055402739763588,1.0763770442324112,0.9468206732611272
rxn00799_c0_r,1.301912968824369,1.2606058224079482,1.3475228442772813,1.601742846609933,1.4089516759435414
rxn00800_d0_f,1.0926506451582159,1.8688584009265543,1.3706696736551134,1.1700124563805463,1.6587279871770646
rxn00800_d0_r,0.9355429966479828,1.6001430983097238,1.1735868363672064,1.0017812778568633,1.4202264544700887
rxn00802_d0_f,1.232798450104602,2.0840737658794932,1.3210576806325784,2.1384318975220773,2.046712663843716
rxn00802_d0_r,1.138106729498958,1.9239952625820005,1.219586734763214,1.9741781253363835,1.8895038810874767
rxn00830_d0_f,1.0550458302194332,0.890038828464604,0.8638699181711552,0.9308452434265307,0.878514488880962
rxn00830_d0_r,1.0541649710015248,0.8892957338199038,0.8631486719857296,0.9300680794497318,0.877781015923265
rxn00832_d0,0.2579405417841176,0.31320521732027623,0.22183108397000784,0.23208158727273792,0.2454680799063534
rxn00834_d0_f,0.9334565495694971,1.154175996852146,1.2323906243193496,2.693445149353888,2.091221216625913
rxn00834_d0_r,0.9326772054096,1.1532123737214763,1.2313616996883978,2.691196388286091,2.0894752531496468
rxn00838_d0,0.15416433465270288,0.13749883428917312,0.12996878421914076,0.1271360640342868,0.116983515295809
rxn00839_d0_f,0.7458539188577692,0.9712278319595705,0.5002679284599068,0.5238390286638145,0.5282047870438702
rxn00839_d0_r,0.7452312043928417,0.9704169525039427,0.4998502540768744,0.5234016747367318,0.5277637881390983
rxn00863_d0_f,1.0629852663617967,0.9560341299401133,1.1315629694315341,1.3753091049640718,1.3073400265571877
rxn00863_d0_r,1.0327458711360247,0.9288372394286069,1.0993727021359174,1.3361848415347644,1.2701493212778554
rxn00899_d0_f,1.3135879298669924,1.7517666358143897,2.371681197509198,1.4569235506972755,3.8323155303528735
rxn00899_d0_r,1.3124912134937181,1.7503040834355414,2.3697010776083105,1.4557071632165983,3.82911592483418
rxn00907_d0_f,2.0654643478407375,2.328873688908212,1.879715896005972,1.884974830933762,2.0438314407750635
rxn00907_d0_r,1.3906476716644542,1.567997422209941,1.2655858896349872,1.2691266554779859,1.3760825440341162
rxn00917_d0,0.0,0.0,0.0,0.0,0.0
rxn00929_d0_f,0.0,0.0,0.0,0.0,0.0
rxn00929_d0_r,0.0,0.0,0.0,0.0,0.0
rxn00931_d0_f,0.0,0.0,0.0,0.0,0.0
rxn00931_d0_r,0.0,0.0,0.0,0.0,0.0
rxn00947_d0,0.0,0.0,0.0,0.0,0.0
rxn00974_d0_f,1.6317727466467846,0.5486252173312104,1.6317727466467846,1.6317727466467846,1.2911851162445305
rxn00974_d0_r,1.1905756050670642,0.40028846015562447,1.1905756050670642,1.1905756050670642,0.9420757297150613
rxn00980_d0,0.0,0.0,0.0,0.0,0.0
rxn01000_d0,0.0,0.0,0.0,0.0,0.0
rxn01007_d0,0.03418252749682985,0.03270284349256623,0.04157692449289149,0.04937771356354769,0.053451525113231924
rxn01011_d0_f,1.1940298509687037,1.1940298509687037,1.1940298509687037,1.1940298509687037,1.1940298509687037
rxn01011_d0_r,1.1930329538002982,1.1930329538002982,1.1930329538002982,1.1930329538002982,1.1930329538002982
rxn01018_d0,0.07514725258478863,0.09585976886693526,0.0881251702446023,0.08245308469395571,0.09248133837340408
rxn01019_d0,0.09008002433519866,0.13493910394129086,0.10038034568485196,0.11260789347701852,0.11788442281657656
rxn01069_d0,0.19614789033840135,0.2022599994392508,0.1594503739742295,0.1604532235943368,0.16205374387259947
rxn01100_d0_f,67.2689152921003,67.2689152921003,67.2689152921003,67.2689152921003,67.2689152921003
rxn01100_d0_r,0.756084526080477,0.756084526080477,0.756084526080477,0.756084526080477,0.756084526080477
rxn01101_d0_f,2.0429646122768386,1.243855850089111,1.5936361689221412,2.88275715141343,1.8374046662494739
rxn01101_d0_r,1.212796600582773,0.7384093378503656,0.946054824748292,1.711335601473513,1.0907668785504738
rxn01102_d0_f,1.1668318341975485,1.2053460196751893,0.7508176562587322,0.5732748217069055,0.5105639220257846
rxn01102_d0_r,1.1658576446908349,1.2043396746219328,0.7501907975626069,0.5727961937680696,0.5101376515035322
rxn01106_d0_f,1.1178560468252954,0.6414804211120338,1.158901998410108,1.3844711234620344,1.3145143396801515
rxn01106_d0_r,7.18773707749942,4.124674747174765,7.451659707721157,8.902053582924863,8.452236300959365
rxn01111_d0_f,32.17047599469875,38.567193239737925,28.49955120373415,27.75616049967687,27.886322844974863
rxn01111_d0_r,0.8108751479260549,0.9721080449203992,0.7183474003294898,0.69960981474889,0.7028906307062077
rxn01115_d0_f,0.0,0.0,0.0,0.0,0.0
rxn01115_d0_r,0.0,0.0,0.0,0.0,0.0
rxn01116_d0_f,0.9867361522383399,1.0210948033839187,0.9927006352134133,1.024930813090168,1.003352215743337
rxn01116_d0_r,25.229437976598433,26.107939748394855,25.38194131088971,26.206021052846815,25.654287053693245
rxn01200_d0_f,13.320549086551841,12.4890968246979,15.008852823625736,17.04641576820375,14.633235422285411
rxn01200_d0_r,1.1091929450922948,1.0399584880862769,1.2497768341022393,1.4194432966949202,1.2184994318785418
rxn01207_d0_f,1.3135879298669924,1.7517666358143897,2.371681197509198,1.4569235506972755,3.8323155303528735
rxn01207_d0_r,1.3124912134937181,1.7503040834355414,2.3697010776083105,1.4557071632165983,3.82911592483418
rxn01211_d0_f,2.065464347840739,2.328873688908214,1.8797158960059734,1.8849748309337633,2.043831440775065
rxn01211_d0_r,1.3906476716644542,1.567997422209941,1.2655858896349872,1.2691266554779859,1.3760825440341162
rxn01249_d0_f,0.878846305694416,0.9467417584163101,0.5826373870244335,0.6431736568323452,0.47546759358339197
rxn01249_d0_r,0.8781125557024041,0.9459513224172347,0.5821509422669088,0.6426366702597156,0.4750706250341323
rxn01255_d0,0.7876347292878692,0.7148959102605432,0.8902079483442391,0.941072804367677,0.9083810796922388
rxn01256_d0,0.6285563290225994,0.5058144744903701,0.587555060614797,0.7528306988388704,0.7075470610705028
rxn01257_d0_f,0.9884808394155404,1.3254023212098633,0.7033154826359049,1.2121746168374308,0.5112094739175616
rxn01257_d0_r,0.9876555554002064,1.324295740984972,0.7027282835700135,1.2111625705789912,0.5107826644231449
rxn01258_d0_f,0.9451100659532071,0.6185743286572237,0.4805531986948523,0.29860918774835143,0.30365401216473625
rxn01258_d0_r,0.9443209922564182,0.6180578800975948,0.48015198416687516,0.29835987852590223,0.3034004910114281
rxn01301_d0_f,0.0,0.0,0.0,0.0,0.0
rxn01301_d0_r,0.0,0.0,0.0,0.0,0.0
rxn01302_d0_f,0.0,0.0,0.0,0.0,0.0
rxn01302_d0_r,0.0,0.0,0.0,0.0,0.0
rxn01332_d0,0.4345033579208636,1.3244629215397885,0.3206598888593522,0.3888871268866437,0.48271605221964714
rxn01334_d0_f,0.0,0.0,0.0,0.0,0.0
rxn01334_d0_r,2.3714271391594597,2.3621670053078776,2.3464438877332543,2.4786580826922036,2.396034820249419
rxn01345_d0,0.0,0.0,0.0,0.0,0.0
rxn01353_d0_f,0.7458539188577692,0.9712278319595705,0.5002679284599068,0.5238390286638145,0.5282047870438702
rxn01353_d0_r,0.7452312043928417,0.9704169525039427,0.4998502540768744,0.5234016747367318,0.5277637881390983
rxn01362_c0_f,1.0353584567201488,1.7797541460565214,1.060983460946656,1.32062556854566,1.483299644646967
rxn01362_c0_r,1.1190049760919754,1.923540328212992,1.1467002221738742,1.4273187929891267,1.6031352935035275
rxn01396_d0_f,1.0521555943385579,1.081973391000622,1.1487415396941891,1.3922173690822157,1.2937259179392695
rxn01396_d0_r,1.0512771481825702,1.081070049925101,1.1477824537992916,1.391055004881759,1.292645784387131
rxn01434_d0,0.08777573835858081,0.13473256457232646,0.09326587512500117,0.13529095495593602,0.15583909309705785
rxn01465_d0_f,0.9105504276893208,1.7146580864047762,0.9983250678823812,1.2363203541568897,1.3061272920886535
rxn01465_d0_r,0.9841137172866421,1.8531851635823413,1.0789796630015818,1.3362025676864597,1.4116492020422955
rxn01476_d0_f,1.1869523165297713,1.2086532512285997,1.177109807086029,1.2201799105186033,1.1845105339364788
rxn01476_d0_r,1.1859613284046244,1.2076441449631607,1.1761270364855836,1.219161180629435,1.183521584458985
rxn01486_d0,0.0,0.0,0.0,0.0,0.0
rxn01512_d0_f,0.7458539188577692,0.9712278319595705,0.5002679284599068,0.5238390286638145,0.5282047870438702
rxn01512_d0_r,0.7452312043928417,0.9704169525039427,0.4998502540768744,0.5234016747367318,0.5277637881390983
rxn01636_d0_f,1.1657065666931512,1.3704385682280642,1.1190472426456652,1.5579876796272203,0.8875711369168937
rxn01636_d0_r,1.0761681993208454,1.2651746574899847,1.033092795804715,1.438318049888651,0.8193964583168039
rxn01637_d0_f,1.0401666150463027,1.1599162153369391,0.8811320852896327,0.8574946471567313,0.9635705118768526
rxn01637_d0_r,1.1249809159008417,1.2544947967205247,0.9529788458886695,0.9274140311602933,1.0421392316441638
rxn01643_d0_f,1.1516990358753358,0.8623826478594773,1.1112169831599619,1.1919744785226825,1.5653583363545922
rxn01643_d0_r,1.4304230898344934,1.07108889852742,1.3801439273760852,1.4804456402764872,1.9441925697929376
rxn01644_d0,0.06906393856451268,0.07382279177932691,0.08128361574823365,0.08354279457411075,0.08894676570191538
rxn01652_d0_f,1.1067905075500166,0.9906033854105725,0.9529425097644979,1.1238062837768106,1.2304248042075223
rxn01652_d0_r,1.105866446629681,0.9897763292786614,0.952146896749575,1.1228680163614488,1.2293975208424919
rxn01673_d0_f,0.7458539188577692,0.9712278319595705,0.5002679284599068,0.5238390286638145,0.5282047870438702
rxn01673_d0_r,0.7452312043928417,0.9704169525039427,0.4998502540768744,0.5234016747367318,0.5277637881390983
rxn01678_d0_f,0.7458539188577692,0.9712278319595705,0.5002679284599068,0.5238390286638145,0.5282047870438702
rxn01678_d0_r,0.7452312043928417,0.9704169525039427,0.4998502540768744,0.5234016747367318,0.5277637881390983
rxn01739_d0_f,1.8476206306977285,1.9187749629036426,1.40413878719477,1.9025261957278108,1.3920239768586633
rxn01739_d0_r,1.2123358952729275,1.259024565882125,0.9213405746710938,1.2483627647667337,0.9133913132313473
rxn01740_d0_f,1.0947341694064654,1.121415607349781,1.0944321777396733,1.2163055772678972,1.225149681872896
rxn01740_d0_r,1.666623175613506,1.7072429937188753,1.6661634235341578,1.8517034731835322,1.8651677370332964
rxn01807_d0_f,1.0521555943385579,1.081973391000622,1.1487415396941891,1.3922173690822157,1.2937259179392695
rxn01807_d0_r,1.0512771481825702,1.081070049925101,1.1477824537992916,1.391055004881759,1.292645784387131
rxn01827_d0,0.0,0.0,0.0,0.0,0.0
rxn01917_d0_f,1.3417102019054448,1.2950795102766741,0.9638572592714795,1.382335935491849,1.347453950487354
rxn01917_d0_r,1.238652927975715,1.1956039576112638,0.8898230144272268,1.2761581834224551,1.243955497031562
rxn01974_d0_f,1.011890530697012,1.058860994800861,1.0444859930485992,0.8980356298909186,1.1103712116894924
rxn01974_d0_r,0.9432993750445089,0.987085938996433,0.9736853489545124,0.8371621462454968,1.0351045278906128
rxn01975_d0_f,0.9903949030848216,1.2965060642461121,1.0134313689788863,0.6119412405069808,0.7230629100671417
rxn01975_d0_r,0.9895680210150916,1.29542360954599,1.0125852537320281,0.6114303299217916,0.7224592238468683
rxn02159_d0_f,1.0629852663617962,0.9560341299401128,1.1315629694315337,1.3753091049640713,1.3073400265571873
rxn02159_d0_r,1.0327458711360247,0.9288372394286069,1.0993727021359174,1.3361848415347644,1.2701493212778554
rxn02212_d0,0.5744598771278127,0.5786751983050693,0.5440452309450748,0.5893797359306967,0.47762661437673126
rxn02213_d0_f,1.6669965810532028,1.707625499992679,1.6665367259668102,1.8521183456992332,1.8655856262053336
rxn02213_d0_r,1.0938175071929441,1.1204766037618432,1.0935157683951655,1.2152871187288883,1.2241238178315008
rxn02251_d0,0.0,0.0,0.0,0.0,0.0
rxn02305_d0_f,0.8638624582493044,0.9820371674232246,0.8712061522896505,0.7287830975677558,0.7599255460364867
rxn02305_d0_r,0.8631412182921779,0.9812172632385187,0.8704787810722473,0.7281746355550537,0.7592910831506317
rxn02320_d0_f,0.904115946044186,0.9965627163817778,0.8690094579396447,0.811244728943013,0.8111497340359329
rxn02320_d0_r,0.9290813377243806,1.0240808446231902,0.8930054526858723,0.8336456637956385,0.8335480457901902
rxn02373_d0,0.08959668768125764,0.22561502839935316,0.11485668007439624,0.11766410854414061,0.28335720243986195
rxn02380_d0_f,1.1940298509687037,1.1566432030717784,1.1940298509687037,1.1940298509687037,1.1940298509687037
rxn02380_d0_r,1.1930329538002982,1.1556775200672351,1.1930329538002982,1.1930329538002982,1.1930329538002982
rxn02402_d0,0.0,0.0,0.0,0.0,0.0
rxn02473_d0,0.02922207206672832,0.026085743503139212,0.029591648372014473,0.03166394361521789,0.025722826101818513
rxn02474_d0_f,1.3529556706877077,1.465347787872937,1.0022839344067134,0.978684637259418,1.0201706406186548
rxn02474_d0_r,1.3518260861333582,1.4641243669850301,1.001447126168345,0.9778675321067669,1.0193188987446156
rxn02475_d0,0.0,0.0,0.0,0.0,0.0
rxn02476_d0_f,2.564704078052425,2.498866649402346,2.422187480558132,3.605523435130703,3.1423267857319854
rxn02476_d0_r,1.6828578134038474,1.6396578855188582,1.5893440346855139,2.365802486198705,2.061871086372241
rxn02484_d0_f,0.8638624582493044,0.9820371674232246,0.8712061522896505,0.7287830975677558,0.7599255460364867
rxn02484_d0_r,0.8631412182921779,0.9812172632385187,0.8704787810722473,0.7281746355550537,0.7592910831506317
rxn02507_d0,0.026027842405914332,0.041042042846797556,0.02373629550966088,0.02306779017101099,0.03337937722923511
rxn02789_d0_f,1.3748884960760666,1.1521593988190157,0.9259582352883848,1.3439666465885978,1.0306501072614138
rxn02789_d0_r,1.2170831754467657,1.0199182142679755,0.8196796995190805,1.1897104373139613,0.912355372017653
rxn02811_d0_f,1.2181008987860182,1.0207710685278402,0.8203651145981329,1.190705271605843,0.9131182823712976
rxn02811_d0_r,1.374019611563023,1.1514312718028623,0.9253730600013245,1.34311730367199,1.0299987701390785
rxn02834_d0,0.02613630403810011,0.03844273212140319,0.029600953096209623,0.03157185312671441,0.02949201132622376
rxn02835_d0_f,0.9538955688613695,1.4030427474395408,1.0803447171178582,1.1522765711025165,1.0763686740054907
rxn02835_d0_r,0.9267595153113165,1.3631295280365203,1.049611486926611,1.1194970512487517,1.0457485527564974
rxn02895_d0,0.20540623896812224,0.17403663288837629,0.19248607842314663,0.21197388090435948,0.2035120499207391
rxn02914_d0_f,1.0806568134449654,1.1828207063918892,0.9603977351068842,1.4140971512103047,1.322065234152956
rxn02914_d0_r,1.8231673278709986,1.9955272014141707,1.6202792141071791,2.385711811970525,2.230445512611893
rxn02928_d0_f,0.0,0.0,0.0,0.0,0.0
rxn02928_d0_r,0.0,0.0,0.0,0.0,0.0
rxn02929_d0_f,0.0,0.0,0.0,0.0,0.0
rxn02929_d0_r,0.0,0.0,0.0,0.0,0.0
rxn02937_d0,0.16003439871085512,0.20163379463640257,0.1725893172807157,0.17023670541311967,0.14429201157001598
rxn02938_d0_f,1.0438157827950276,2.9499361607304744,1.0781658622666237,1.1373379239824528,1.1373631480062523
rxn02938_d0_r,1.2787106721881534,3.6137744927550397,1.3207907153670622,1.3932785509205747,1.3933094512278505
rxn02988_d0,0.0,0.0,0.0,0.0,0.0
rxn03004_d0_f,1.3069965180326957,1.3159471294756573,1.0779698876544297,1.4533189376591176,1.0815963240077853
rxn03004_d0_r,1.0681555215376937,1.075470495144761,0.8809812969376571,1.1877389315103346,0.8839450370554751
rxn03062_d0_f,1.1195611914893695,1.970927366795024,0.9712760749584574,1.0967773854500147,0.9929066418436708
rxn03062_d0_r,0.9910615253045653,1.7447106038052893,0.8597961019527712,0.9708927719239951,0.8789439812946266
rxn03080_d0,0.0,0.0,0.0,0.0,0.0
rxn03084_d0,0.25641047887758484,0.24147434288568695,0.25528684751552605,0.2801841760986176,0.27196728551506855
rxn03108_d0_f,0.8638624582493044,0.9820371674232246,0.8712061522896505,0.7287830975677558,0.7599255460364867
rxn03108_d0_r,0.8631412182921779,0.9812172632385187,0.8704787810722473,0.7281746355550537,0.7592910831506317
rxn03135_d0,0.01592456995827437,0.02991079086427902,0.02038118757715987,0.020401568558218033,0.03150051184489701
rxn03136_d0_f,1.1446030513474323,1.9577172609705231,1.4358410877319892,1.2256431949424802,1.737595748367803
rxn03136_d0_r,0.9354378932133214,1.599963330478438,1.173454989933833,1.0016687328926452,1.4200668993465972
rxn03137_d0_f,1.3983864236250536,1.6979956724901977,1.2026243490692268,1.258195933724804,1.3307688198222203
rxn03137_d0_r,1.1157057612623078,1.3547496760478697,0.9595165486608276,1.003854462784719,1.0617569035996273
rxn03147_d0,0.22523422118236286,0.21519529771577214,0.19466762737917542,0.2506600851628912,0.19378170228789435
rxn03175_d0_f,0.9992767532856862,1.3024964045596372,1.01251661915825,1.259541958894123,1.0539180298068995
rxn03175_d0_r,0.9708497132892102,1.2654434887723554,0.9837129365595421,1.223710994624221,1.0239365758324943
rxn03891_d0,0.0,0.0,0.0,0.0,0.0
rxn03892_d0,0.0,0.0,0.0,0.0,0.0
