rxn_ID,v_Control,v_FeLim,v_FeEX,v_ZnLim,v_ZnEx
rxn00493_d0_r,1.2600457454591707,1.2320699637674937,1.2510140461079686,1.2605448404376929,1.213995062125334
rxn00495_c0,0.3145416667455933,0.3365319546812113,0.20625442046485012,0.3098711903761631,0.2528852657702146
rxn00499_c0_f,1.1798322740588214,0.7622559706336588,0.9650199213012454,1.5574233694281516,1.457161509535637
rxn00499_c0_r,1.2029317149757908,0.7771798603630742,0.9839136413205412,1.587915507925983,1.4856906631586393
rxn00506_d0_f,1.2129916167552797,1.2058480936022782,1.2207924203771163,1.195821059539315,1.1868825529279352
rxn00506_d0_r,1.2129916167552797,1.2058480936022782,1.2207924203771163,1.195821059539315,1.1868825529279352
rxn00527_d0_f,1.268150121269372,1.3370721802645817,1.5468210039917936,1.9271909109153018,1.4161437398786936
rxn00527_d0_r,1.268150121269372,1.3370721802645817,1.5468210039917936,1.9271909109153018,1.4161437398786936
rxn00533_d0,1.5143169459363341,1.5065918635622815,1.5130938890692465,1.520017913100028,1.5113010330301195
rxn00611_d0_f,1.545585978995883,3.3690102040387324,1.0996164890444569,0.9031907309494213,1.0833510968850464
rxn00611_d0_r,1.6461549842318155,3.588226740326154,1.17116691583862,0.9619600227159714,1.1538431585468425
rxn00689_d0_f,1.1779599515660588,1.2125248459867295,0.9612693713334983,0.9676264713238891,0.8406323171793642
rxn00689_d0_r,1.1779599515660588,1.2125248459867295,0.9612693713334983,0.9676264713238891,0.8406323171793642
rxn00692_d0_f,1.1465625200063032,1.0262002665863974,0.9871860645383591,1.164189750396671,1.2746395587664416
rxn00692_d0_r,1.3242315056502894,1.185218163343559,1.140158400253157,1.3445902156490717,1.4721551006720734
rxn00693_d0_f,1.250663900246888,1.3352382088982895,1.2258932018219855,1.4839398246894955,1.3812584218199506
rxn00693_d0_r,1.221280187162448,1.3038674653900582,1.1970914637152148,1.4490754122485168,1.3488064567842506
rxn00710_c0,0.05616528560778595,0.09654665905908992,0.05755537004833978,0.07164022446224177,0.08046483577044128
rxn00711_d0,0.0,0.0,0.0,0.0,0.0
rxn00720_d0_f,1.1929136229049673,2.451033627322982,1.0643828236839916,1.528966365798266,1.454022567577104
rxn00720_d0_r,1.1929136229049673,2.451033627322982,1.0643828236839916,1.528966365798266,1.454022567577104
rxn00737_d0,0.04653154278970799,0.0354798444248575,0.037395413896887685,0.02887357648742411,0.028386383059093096
rxn00747_d0_f,19.329297766354788,19.329297766354788,19.329297766354788,19.329297766354788,19.329297766354788
rxn00747_d0_r,1.0910555919003118,1.0910555919003118,1.0910555919003118,1.0910555919003118,1.0910555919003118
rxn00770_d0_f,1.766098022613298,2.6486080642066514,1.4326818522377045,1.3035656324557174,1.9220228686453258
rxn00770_d0_r,1.5484714364648637,2.3222345992697533,1.256140314595331,1.142934379388583,1.6851825177436424
rxn00777_d0_f,9.234535228971987,9.234535228971987,9.234535228971987,9.234535228971987,9.234535228971987
rxn00777_d0_r,1.1776028177570095,1.1776028177570095,1.1776028177570095,1.1776028177570095,1.1776028177570095
rxn00781_d0_f,0.0,0.0,0.0,0.0,0.0
rxn00781_d0_r,0.0,0.0,0.0,0.0,0.0
rxn00782_d0_f,0.0,0.0,0.0,0.0,0.0
rxn00782_d0_r,0.0,0.0,0.0,0.0,0.0
rxn00789_d0,0.016572757477502476,0.015746558555608428,0.015186698740307784,0.014873653349391691,0.01323591407101812
rxn00790_d0,0.07165217107612327,0.00964157370218464,0.04283302422255209,0.0632106871367873,0.02583294406508643
rxn00791_d0,0.013308418841632036,0.01986717366120438,0.012115781731293093,0.01393339637267056,0.013903545960663616
rxn00799_c0_f,0.9333861899801095,0.9037716758491157,0.9660854785607459,1.1483445427808971,1.0101259209842326
rxn00799_c0_r,1.0531300253927642,1.019716274092852,1.0900242959347195,1.295665321043865,1.1397146735572374
rxn00800_d0_f,1.002420173826335,1.7145291328156744,1.2574805484372285,1.073393490500467,1.5217511696026818
rxn00800_d0_r,0.9840598056497398,1.6831257483368542,1.2344484841920667,1.0537331722042758,1.4938787140430334
rxn00802_d0_f,1.2487726530844314,2.1110785186501277,1.338175518132047,2.1661410053544734,2.0732333035564383
rxn00802_d0_r,1.1847649829438713,2.002872099227966,1.2695853732860596,2.0551122775822805,1.9669666960272838
rxn00830_d0_f,1.0973831862024792,0.9257547088938001,0.8985356807390714,0.9681986221208737,0.9137679154020459
rxn00830_d0_r,1.0973831862024792,0.9257547088938001,0.8985356807390714,0.9681986221208737,0.9137679154020459
rxn00832_d0,0.0843497139728604,0.10242193923080138,0.0725414793414684,0.07589351937241007,0.08027106629440693
rxn00834_d0_f,0.9709147159371229,1.2004912929712281,1.2818445523644701,2.801528933814025,2.1751386868927503
rxn00834_d0_r,0.9709147159371229,1.2004912929712281,1.2818445523644701,2.801528933814025,2.1751386868927503
rxn00838_d0,0.020241836532877464,0.018053649914635768,0.017064951439431694,0.01669301418783346,0.01535998062712503
rxn00839_d0_f,0.7757838820589541,1.0102017014205418,0.5203429060271874,0.5448598779948244,0.5494008275005906
rxn00839_d0_r,0.7757838820589541,1.0102017014205418,0.5203429060271874,0.5448598779948244,0.5494008275005906
rxn00863_d0_f,1.095144229828725,0.9849574533678309,1.165796644484272,1.416916939674379,1.3468915626728315
rxn00863_d0_r,1.0750855241171489,0.9669169330807278,1.1444438663073642,1.3909646320818707,1.3222218426987924
rxn00899_d0_f,1.3663001800924108,1.8220623192201724,2.4668530926640835,1.515387637506779,3.986100420260603
rxn00899_d0_r,1.3663001800924108,1.8220623192201724,2.4668530926640835,1.515387637506779,3.986100420260603
rxn00907_d0_f,1.6700364442183029,1.8830167359333798,1.5198490617318996,1.5241011869241659,1.6525451022680862
rxn00907_d0_r,1.477338591920899,1.6657440637646765,1.344480643260621,1.3482421352124654,1.4618654957636261
rxn00917_d0,0.0,0.0,0.0,0.0,0.0
rxn00929_d0_f,0.0,0.0,0.0,0.0,0.0
rxn00929_d0_r,0.0,0.0,0.0,0.0,0.0
rxn00931_d0_f,0.0,0.0,0.0,0.0,0.0
rxn00931_d0_r,0.0,0.0,0.0,0.0,0.0
rxn00947_d0,0.0,0.0,0.0,0.0,0.0
rxn00974_d0_f,1.5401474595015723,0.5178194919773736,1.5401474595015723,1.5401474595015723,1.21868408491119
rxn00974_d0_r,1.2382177429906545,0.41630642486680436,1.2382177429906545,1.2382177429906545,0.9797738831616235
rxn00980_d0,0.0,0.0,0.0,0.0,0.0
rxn01000_d0,0.0,0.0,0.0,0.0,0.0
rxn01007_d0,0.022872661886971325,0.021882556286025916,0.027820497952184456,0.03304026442150852,0.03576618672716037
rxn01011_d0_f,1.2419444205607477,1.2419444205607477,1.2419444205607477,1.2419444205607477,1.2419444205607477
rxn01011_d0_r,1.2419444205607477,1.2419444205607477,1.2419444205607477,1.2419444205607477,1.2419444205607477
rxn01018_d0,0.05042021301547348,0.06431732098830295,0.05912777517374106,0.05532207700290094,0.06205055568042138
rxn01019_d0,0.06101941996622268,0.09140656781596818,0.06799676748427781,0.0762796013244517,0.07985387611079607
rxn01069_d0,0.13286885174883103,0.1370091405716798,0.10801027767531296,0.10868959916722666,0.10977377749413395
rxn01100_d0_f,45.960225934578816,45.960225934578816,45.960225934578816,45.960225934578816,45.960225934578816
rxn01100_d0_r,0.8626699532710281,0.8626699532710281,0.8626699532710281,0.8626699532710281,0.8626699532710281
rxn01101_d0_f,1.6172437726944597,0.9846563741719857,1.261548122097743,2.2820371059281146,1.454519200457417
rxn01101_d0_r,1.2877167947678538,0.7840243824120366,1.0044971151915667,1.817052912617549,1.15814871843392
rxn01102_d0_f,1.213654989478393,1.2537146896002884,0.7809468065580807,0.5962794528874054,0.5310520618769321
rxn01102_d0_r,1.213654989478393,1.2537146896002884,0.7809468065580807,0.5962794528874054,0.5310520618769321
rxn01106_d0_f,1.1561476367484085,0.6634540064396686,1.198599596513392,1.4318954771349053,1.3595423593308347
rxn01106_d0_r,5.4941200279023406,3.1527945294459374,5.695855649681979,6.8044991562799995,6.460670478199998
rxn01111_d0_f,22.166325436679255,26.57383610588173,19.636959269280805,19.12474302866779,19.214428394403512
rxn01111_d0_r,0.8784709076842278,1.053144419054557,0.7782299092703215,0.7579303306546732,0.7614846403154651
rxn01115_d0_f,0.0,0.0,0.0,0.0,0.0
rxn01115_d0_r,0.0,0.0,0.0,0.0,0.0
rxn01116_d0_f,1.063200272919622,1.1002214433634774,1.0696269553843696,1.1043547129891567,1.0811039477908508
rxn01116_d0_r,17.46202869400314,18.070065351857778,17.56758069249774,18.137950278754445,17.75607911168314
rxn01200_d0_f,9.416425550224993,8.828663869273106,10.609903862794933,12.050276901987925,10.34437627289543
rxn01200_d0_r,1.1730193095041686,1.0998008894714504,1.3216928267163914,1.501122418003524,1.2886156268280773
rxn01207_d0_f,1.3663001800924108,1.8220623192201724,2.4668530926640835,1.515387637506779,3.986100420260603
rxn01207_d0_r,1.3663001800924108,1.8220623192201724,2.4668530926640835,1.515387637506779,3.986100420260603
rxn01211_d0_f,1.6700364442183018,1.8830167359333785,1.5198490617318985,1.524101186924165,1.6525451022680853
rxn01211_d0_r,1.477338591920899,1.6657440637646765,1.344480643260621,1.3482421352124654,1.4618654957636261
rxn01249_d0_f,0.91411304751058,0.9847330396497987,0.6060177234581168,0.6689832200648398,0.49454737210235494
rxn01249_d0_r,0.91411304751058,0.9847330396497987,0.6060177234581168,0.6689832200648398,0.49454737210235494
rxn01255_d0,0.546839001208189,0.49633789750250357,0.618053530702347,0.6533679804468417,0.6306707714430525
rxn01256_d0,0.4362162180295722,0.35103373699204554,0.4077614600175439,0.5224622601043678,0.49103555052584064
rxn01257_d0_f,1.0281470453585104,1.3785886646714989,0.7315384442399054,1.2608173077961586,0.5317235187668283
rxn01257_d0_r,1.0281470453585104,1.3785886646714989,0.7315384442399054,1.2608173077961586,0.5317235187668283
rxn01258_d0_f,0.9830358698939692,0.6433967589291745,0.4998370546745529,0.3105919122133926,0.31583917762434915
rxn01258_d0_r,0.9830358698939692,0.6433967589291745,0.4998370546745529,0.3105919122133926,0.31583917762434915
rxn01301_d0_f,0.0,0.0,0.0,0.0,0.0
rxn01301_d0_r,0.0,0.0,0.0,0.0,0.0
rxn01302_d0_f,0.0,0.0,0.0,0.0,0.0
rxn01302_d0_r,0.0,0.0,0.0,0.0,0.0
rxn01332_d0,0.3016669700203236,0.9195480521877655,0.22262773190552065,0.26999653537584273,0.33514007705274174
rxn01334_d0_f,0.0,0.0,0.0,0.0,0.0
rxn01334_d0_r,2.468649918565804,2.4590101416141414,2.4426424142320755,2.580277071535669,2.4942664550875007
rxn01345_d0,0.0,0.0,0.0,0.0,0.0
rxn01353_d0_f,0.7757838820589541,1.0102017014205418,0.5203429060271874,0.5448598779948244,0.5494008275005906
rxn01353_d0_r,0.7757838820589541,1.0102017014205418,0.5203429060271874,0.5448598779948244,0.5494008275005906
rxn01362_c0_f,1.0764431952940723,1.8503777386316218,1.1030850421346214,1.3730301786452546,1.542159431546439
rxn01362_c0_r,1.134026152914452,1.9493613388542144,1.162093171416873,1.4464786791644417,1.62465528602239
rxn01396_d0_f,1.0943769696297145,1.1253913083146492,1.1948387594599217,1.4480848969870026,1.3456411363719092
rxn01396_d0_r,1.0943769696297145,1.1253913083146492,1.1948387594599217,1.4480848969870026,1.3456411363719092
rxn01434_d0,0.059458516816304464,0.09126665985538084,0.06317748740378576,0.09164490861334947,0.10556403752134573
rxn01465_d0_f,0.9466825769340353,1.7826985595050457,1.03794026024356,1.285379593702837,1.3579565865628795
rxn01465_d0_r,0.9973241555569111,1.8780617482461361,1.0934635523962526,1.3541393378248394,1.4305987444735009
rxn01476_d0_f,1.2345828756206214,1.2571546352364282,1.224345401508852,1.2691438415207692,1.2320431080716765
rxn01476_d0_r,1.2345828756206214,1.2571546352364282,1.224345401508852,1.2691438415207692,1.2320431080716765
rxn01486_d0,0.0,0.0,0.0,0.0,0.0
rxn01512_d0_f,0.7757838820589541,1.0102017014205418,0.5203429060271874,0.5448598779948244,0.5494008275005906
rxn01512_d0_r,0.7757838820589541,1.0102017014205418,0.5203429060271874,0.5448598779948244,0.5494008275005906
rxn01636_d0_f,1.180811414780603,1.3881962672731953,1.1335474943263217,1.5781755793056522,0.8990719962008628
rxn01636_d0_r,1.120287197382981,1.3170422357154794,1.0754458583509587,1.4972838800403123,0.8529887450796112
rxn01637_d0_f,1.0819052239447127,1.2064599983872317,0.9164891395958864,0.8919032055476978,1.0022355604945477
rxn01637_d0_r,1.1403558311913247,1.2716397553232088,0.9660030392968108,0.9400888347651855,1.0563819642816215
rxn01643_d0_f,1.1979094975265852,0.8969846567491736,1.155803153840831,1.2398009411776383,1.6281663522678806
rxn01643_d0_r,1.3887039568287667,1.0398499591281736,1.3398912157955476,1.4372675700863664,1.8874890469091437
rxn01644_d0,0.04678331779645945,0.05000692402168789,0.055060821989507444,0.05659117028945726,0.060251773838715036
rxn01652_d0_f,1.1512042973349166,1.0303547658386767,0.9911826175509868,1.16890289032171,1.2797998469345941
rxn01652_d0_r,1.1512042973349166,1.0303547658386767,0.9911826175509868,1.16890289032171,1.2797998469345941
rxn01673_d0_f,0.7757838820589541,1.0102017014205418,0.5203429060271874,0.5448598779948244,0.5494008275005906
rxn01673_d0_r,0.7757838820589541,1.0102017014205418,0.5203429060271874,0.5448598779948244,0.5494008275005906
rxn01678_d0_f,0.7757838820589541,1.0102017014205418,0.5203429060271874,0.5448598779948244,0.5494008275005906
rxn01678_d0_r,0.7757838820589541,1.0102017014205418,0.5203429060271874,0.5448598779948244,0.5494008275005906
rxn01739_d0_f,1.705740837972031,1.7714311903234343,1.296314206339081,1.756430174812989,1.2851296988751328
rxn01739_d0_r,1.2620294711601772,1.3106319075871151,0.9591062697593457,1.2995330798812479,0.9508311685683025
rxn01740_d0_f,1.1386530214365094,1.1664048727803829,1.1383389143834446,1.2651016650892064,1.2743005799598752
rxn01740_d0_r,1.5389870072994494,1.576496009464872,1.53856246473515,1.7098931709933116,1.7223262917076032
rxn01807_d0_f,1.0943769696297145,1.1253913083146492,1.1948387594599217,1.4480848969870026,1.3456411363719092
rxn01807_d0_r,1.0943769696297145,1.1253913083146492,1.1948387594599217,1.4480848969870026,1.3456411363719092
rxn01827_d0,0.0,0.0,0.0,0.0,0.0
rxn01917_d0_f,1.3590956480856589,1.3118607310596997,0.9763466094177891,1.4002477967681062,1.3649138223011374
rxn01917_d0_r,1.2894332113584677,1.244619389141597,0.9263025348906021,1.328476046426515,1.294953166538572
rxn01974_d0_f,1.0282683212431794,1.0759990181979269,1.0613913521794653,0.9125706403521964,1.1283429453720064
rxn01974_d0_r,0.9819713780237808,1.0275530392442906,1.0136030714843993,0.8714828909318928,1.0775402237528673
rxn01975_d0_f,1.0301379174399186,1.3485328456464507,1.0540988010504586,0.6364974952193114,0.7520783053654508
rxn01975_d0_r,1.0301379174399186,1.3485328456464507,1.0540988010504586,0.6364974952193114,0.7520783053654508
rxn02159_d0_f,1.0951442298287282,0.9849574533678336,1.1657966444842751,1.416916939674383,1.3468915626728353
rxn02159_d0_r,1.0750855241171489,0.9669169330807278,1.1444438663073642,1.3909646320818707,1.3222218426987924
rxn02212_d0,0.39883597530898046,0.4017625882891202,0.3777196962493885,0.40919453414667034,0.33160658239685276
rxn02213_d0_f,1.53898700729944,1.5764960094648623,1.5385624647351406,1.7098931709933012,1.7223262917075928
rxn02213_d0_r,1.1386530214365094,1.1664048727803829,1.1383389143834446,1.2651016650892064,1.2743005799598752
rxn02251_d0,0.0,0.0,0.0,0.0,0.0
rxn02305_d0_f,0.8985279214621044,1.0214447987837803,0.9061663065764411,0.7580280351357623,0.7904201818538384
rxn02305_d0_r,0.8985279214621044,1.0214447987837803,0.9061663065764411,0.7580280351357623,0.7904201818538384
rxn02320_d0_f,0.9403962201646975,1.0365526852423044,0.9038809824219998,0.843798276166296,0.8436994693130999
rxn02320_d0_r,0.9579419229105708,1.0558924538480448,0.9207453920135725,0.8595416760371517,0.8594410256677459
rxn02373_d0,0.06069202539595964,0.15282967917337512,0.07780292692035622,0.07970465481223127,0.19194373108734528
rxn02380_d0_f,1.2419444205607477,1.2030575043572829,1.2419444205607477,1.2419444205607477,1.2419444205607477
rxn02380_d0_r,1.2419444205607477,1.2030575043572829,1.2419444205607477,1.2419444205607477,1.2419444205607477
rxn02402_d0,0.0,0.0,0.0,0.0,0.0
rxn02473_d0,0.019794779866446694,0.017670257917307374,0.02004512767170461,0.021448882616385674,0.017424420796228423
rxn02474_d0_f,1.4072476874120166,1.5241499262797984,1.0425040371848449,1.0179577367741302,1.061108509228913
rxn02474_d0_r,1.4072476874120166,1.5241499262797984,1.0425040371848449,1.0179577367741302,1.061108509228913
rxn02475_d0,0.0,0.0,0.0,0.0,0.0
rxn02476_d0_f,2.3677590575481813,2.306977320837924,2.2361863870573586,3.328653330334997,2.9010258034693566
rxn02476_d0_r,1.7518380545927044,1.7068673642457217,1.6544911516739225,2.4627765887065682,2.1463870589668645
rxn02484_d0_f,0.8985279214621044,1.0214447987837803,0.9061663065764411,0.7580280351357623,0.7904201818538384
rxn02484_d0_r,0.8985279214621044,1.0214447987837803,0.9061663065764411,0.7580280351357623,0.7904201818538384
rxn02507_d0,0.017631004781250827,0.027801476679440856,0.01607873342297933,0.01562589447312655,0.022610862258413363
rxn02789_d0_f,1.3740359228580363,1.151444940701766,0.925384045312489,1.3431332481187748,1.0300109974855165
rxn02789_d0_r,1.2669783512955595,1.061730474661443,0.8532830419793674,1.2384834486220304,0.9497580184774584
rxn02811_d0_f,1.2669783512955595,1.061730474661443,0.8532830419793674,1.2384834486220304,0.9497580184774584
rxn02811_d0_r,1.3740359228580112,1.1514449407017449,0.925384045312472,1.3431332481187501,1.0300109974854976
rxn02834_d0,0.017704507188104988,0.026040775550422925,0.020051430611713123,0.0213865013128437,0.019977634395270737
rxn02835_d0_f,0.9827541934547991,1.4454896203034362,1.1130288637273391,1.18713690390912,1.1089325316239198
rxn02835_d0_r,0.9647540281647771,1.4190139743445978,1.0926425823427468,1.165393256683226,1.088621278822706
rxn02895_d0,0.05649059491294183,0.047863360810746415,0.052937306759558815,0.05829682047851876,0.0559696571522302
rxn02914_d0_f,1.1495071333764957,1.2581800462336559,1.0215861628306069,1.504191471686315,1.4062960586009245
rxn02914_d0_r,1.4436662321051135,1.580148564472684,1.2830102603472366,1.8891143614876416,1.766167493177021
rxn02928_d0_f,0.0,0.0,0.0,0.0,0.0
rxn02928_d0_r,0.0,0.0,0.0,0.0,0.0
rxn02929_d0_f,0.0,0.0,0.0,0.0,0.0
rxn02929_d0_r,0.0,0.0,0.0,0.0,0.0
rxn02937_d0,0.04401248197292662,0.05545310147727325,0.0474653216853807,0.046818308991572646,0.039683028206559466
rxn02938_d0_f,1.0992483419174761,3.106594560931395,1.1354226061183657,1.1977370410992136,1.1977636046622437
rxn02938_d0_r,1.1589548494790147,3.275331601115905,1.1970939462811305,1.2627930370685883,1.2628210434516949
rxn02988_d0,0.0,0.0,0.0,0.0,0.0
rxn03004_d0_f,1.1838497820442206,1.1919570564399184,0.9764023078430308,1.3163855326701372,0.9796870571344668
rxn03004_d0_r,1.1228607486965396,1.130550356226071,0.9261004588947941,1.2485685829454929,0.9292159859697693
rxn03062_d0_f,1.1188669476357531,1.9697051877656657,0.9706737832299387,1.096097269915087,0.9922909369241409
rxn03062_d0_r,1.031690785555323,1.816236235034367,0.8950440443830768,1.0106952000264857,0.9149769044281143
rxn03080_d0,0.0,0.0,0.0,0.0,0.0
rxn03084_d0,0.07051772412791717,0.06641000465395387,0.07020870428302632,0.07705593984153392,0.07479613975108353
rxn03108_d0_f,0.8985279214621044,1.0214447987837803,0.9061663065764411,0.7580280351357623,0.7904201818538384
rxn03108_d0_r,0.8985279214621044,1.0214447987837803,0.9061663065764411,0.7580280351357623,0.7904201818538384
rxn03135_d0,0.010787166497709742,0.02026131204651487,0.013806040878462824,0.013819846779447096,0.02133817534315405
rxn03136_d0_f,1.0367572171534352,1.7732588577915276,1.3005544661436725,1.1101616639198573,1.573877450785013
rxn03136_d0_r,0.9833460315034825,1.6819049163943591,1.2335530940868678,1.0529688614468857,1.4927951498149183
rxn03137_d0_f,1.2589870657218412,1.5287295079532395,1.0827397025747116,1.1327715858374723,1.1981099811301672
rxn03137_d0_r,1.172751590224008,1.4240177761052788,1.0085764521060672,1.0551813555684098,1.1160443374595377
rxn03147_d0,0.06194366448294411,0.05918277093968025,0.05353727392207961,0.06893625725739481,0.053293627790851165
rxn03175_d0_f,1.0295083149255373,1.341901404436455,1.0431487323169006,1.2976474389256396,1.0858026781555123
rxn03175_d0_r,1.0106517992682835,1.3173230844011503,1.0240423782266952,1.273879676300559,1.0659150726796804
rxn03891_d0,0.0,0.0,0.0,0.0,0.0
rxn03892_d0,0.0,0.0,0.0,0.0,0.0
