rxn_ID,v_Control,v_Cold
rxn00689_d0_r,0.0,0.0
rxn00692_d0_f,0.91048214895947,0.8859483139525827
rxn00692_d0_r,1.381503626437552,1.3442776554823055
rxn00693_d0_f,0.6894997136315718,7.815029623973279
rxn00693_d0_r,0.6645881871467444,7.53267371633711
rxn00710_c0,0.044532149019769776,0.2368045696846005
rxn00711_d0,0.0,0.0
rxn00720_d0_f,2.1852409395789705,0.4177114416393784
rxn00720_d0_r,2.1852409395789705,0.4177114416393784
rxn00737_d0,0.015317648259817414,0.36736461405179394
rxn00747_d0_f,9.437513598446532,0.0
rxn00747_d0_r,0.33839260558655815,0.0
rxn00770_d0_f,1.3096956032315628,1.287109128533232
rxn00770_d0_r,0.9656014343745417,0.9489490669753082
rxn00777_d0_f,13.154180483582051,13.154180483582051
rxn00777_d0_r,1.128104085074627,1.128104085074627
rxn00781_d0_f,0.0,0.0
rxn00781_d0_r,0.0,0.0
rxn00782_d0_f,0.0,0.0
rxn00782_d0_r,0.0,0.0
rxn00789_d0,0.03510226084408408,0.03510226084408408
rxn00790_d0,0.13625653071127178,1.4646618651701868
rxn00791_d0,0.020047640308752186,0.011490385874284451
rxn00799_c0_f,2.182762922875374,0.24910748430308052
rxn00799_c0_r,3.226599600403197,0.36823518527195404
rxn00800_d0_f,1.3736806910447794,1.229302676525252
rxn00800_d0_r,1.182289889552239,1.0580276298052251
rxn00802_d0_f,0.34496530827347427,3.4700169428601724
rxn00802_d0_r,0.3181838665445426,3.2006215737468744
rxn00830_d0_f,1.2649085640033375,1.094197100834873
rxn00830_d0_r,1.2649085640033375,1.094197100834873
rxn00834_d0_f,0.5767540551217921,5.530029789280314
rxn00834_d0_r,0.5767540551217921,5.530029789280314
rxn00838_d0,0.09370720051012198,0.2547616599026948
rxn00839_d0_f,1.1948162611940298,1.1948162611940298
rxn00839_d0_r,1.1948162611940298,1.1948162611940298
rxn00863_d0_f,0.5238810903950643,0.0
rxn00863_d0_r,0.5090830314108494,0.0
rxn00899_d0_f,2.3488316409060097,0.4673821752699975
rxn00899_d0_r,2.3488316409060097,0.4673821752699975
rxn00907_d0_f,0.8304896407467419,11.314868473397233
rxn00907_d0_r,0.562127889211527,7.658618265169242
rxn00929_d0_f,0.0,0.0
rxn00929_d0_r,0.0,0.0
rxn00931_d0_f,0.0,0.0
rxn00931_d0_r,0.0,0.0
rxn00947_d0,0.0,0.0
rxn00974_d0_f,1.8076295811778054,1.3224428652090385
rxn00974_d0_r,1.3119317113447078,0.959795496474914
rxn00980_d0,0.0,0.0
rxn01000_d0,0.0,0.0
rxn01007_d0,0.03530763804765442,0.03530750698472865
rxn01011_d0_f,0.6825295557653676,0.246551912334032
rxn01011_d0_r,0.6825295557653676,0.246551912334032
rxn01018_d0,0.061460118776741034,0.23233430233314656
rxn01019_d0,0.07586464689827077,0.12678036233942272
rxn01069_d0,0.15417568718430924,0.29391591193715566
rxn01100_d0_f,68.5711670583524,68.47146778133532
rxn01100_d0_r,0.7562918390709767,0.7551922260294613
rxn01101_d0_f,1.7101764552167882,3.5593094608444065
rxn01101_d0_r,1.0167505957398895,2.1161149796542054
rxn01102_d0_f,0.0,0.0
rxn01102_d0_r,0.0,0.0
rxn01106_d0_f,0.7499991434488715,2.0820070744018575
rxn01106_d0_r,4.912030038778327,13.63585729362648
rxn01111_d0_f,38.59985344776154,38.59985344776154
rxn01111_d0_r,0.954933004477612,0.954933004477612
rxn01115_d0_f,0.0,0.0
rxn01115_d0_r,0.0,0.0
rxn01116_d0_f,1.1916252256312954,1.2308994851480164
rxn01116_d0_r,30.965659497617057,31.986243252523337
rxn01200_d0_f,8.479323554192103,12.026600487512681
rxn01200_d0_r,0.693892289884605,0.9841781951676684
rxn01207_d0_f,2.3488316409060097,0.4673821752699975
rxn01207_d0_r,2.3488316409060097,0.4673821752699975
rxn01211_d0_f,0.8304896407467424,11.31486847339724
rxn01211_d0_r,0.562127889211527,7.658618265169242
rxn01213_d0,0.0,0.0
rxn01249_d0_f,1.1948162611940298,1.1948162611940298
rxn01249_d0_r,1.1948162611940298,1.1948162611940298
rxn01256_d0,0.32218813192610024,0.9958026301830679
rxn01257_d0_f,0.8102080994955437,1.6336818146972272
rxn01257_d0_r,0.8102080994955437,1.6336818146972272
rxn01258_d0_f,2.9175487541152827,0.3714043590834289
rxn01258_d0_r,2.9175487541152827,0.3714043590834289
rxn01301_d0_f,0.0,0.0
rxn01301_d0_r,0.0,0.0
rxn01302_d0_f,0.0,0.0
rxn01302_d0_r,0.0,0.0
rxn01332_d0,0.8303141249983241,0.7754575654580125
rxn01334_d0_f,0.0,0.0
rxn01334_d0_r,2.5411223996604457,2.6174308841321037
rxn01345_d0,0.0,0.0
rxn01353_d0_f,1.1948162611940298,1.1948162611940298
rxn01353_d0_r,1.1948162611940298,1.1948162611940298
rxn01362_c0_f,0.5389387044206229,2.8658654656447005
rxn01362_c0_r,0.5838884179103638,3.104890480037307
rxn01434_d0,0.049904072576506274,0.2896463074050463
rxn01465_d0_f,0.8881293466431001,1.7714608970454753
rxn01465_d0_r,0.9622030016728584,1.9192080510860723
rxn01476_d0_f,0.9308915649711225,0.8104045062136478
rxn01476_d0_r,0.9308915649711225,0.8104045062136478
rxn01486_d0,0.0,0.0
rxn01512_d0_f,1.1948162611940298,1.1948162611940298
rxn01512_d0_r,1.1948162611940298,1.1948162611940298
rxn01637_d0_f,1.1974329025349186,1.1974329025349186
rxn01637_d0_r,1.2982204749904545,1.2982204749904545
rxn01643_d0_f,0.566825004537113,1.8095321165857414
rxn01643_d0_r,0.7074769715781256,2.258549449244726
rxn01644_d0,0.0305318616665368,0.2015077609600547
rxn01652_d0_f,0.9328124271446696,0.9076768808782263
rxn01652_d0_r,0.9328124271446696,0.9076768808782263
rxn01673_d0_f,1.1948162611940298,1.1948162611940298
rxn01673_d0_r,1.1948162611940298,1.1948162611940298
rxn01678_d0_f,1.1948162611940298,1.1948162611940298
rxn01678_d0_r,1.1948162611940298,1.1948162611940298
rxn01739_d0_f,4.203645682763326,4.119516749636711
rxn01739_d0_r,2.7391706619444567,2.6843507454167574
rxn01740_d0_f,0.9828029625429694,1.3708793705795579
rxn01740_d0_r,1.5082504671571069,2.1038087286008356
rxn01827_d0,0.0,0.0
rxn01917_d0_f,1.1565335191103212,2.8910400236674336
rxn01917_d0_r,1.0667458381268884,2.666593628412869
rxn01974_d0_f,1.2089765554200094,1.3748179370899543
rxn01974_d0_r,1.1262501204252262,1.280743501822827
rxn01975_d0_f,0.9868353745730395,0.6620205182127245
rxn01975_d0_r,0.9868353745730395,0.6620205182127245
rxn02159_d0_f,0.523881090395064,0.0
rxn02159_d0_r,0.5090830314108494,0.0
rxn02212_d0,0.6074347290019361,0.737803411294261
rxn02213_d0_f,1.508250467157103,2.1038087286008302
rxn02213_d0_r,0.9828029625429694,1.3708793705795579
rxn02251_d0,0.0,0.0
rxn02305_d0_f,0.9828619755696962,1.2078854318148096
rxn02305_d0_r,0.9828619755696962,1.2078854318148096
rxn02320_d0_f,0.6244445321970641,1.7617113746081525
rxn02320_d0_r,0.6425959268609471,1.8129209165219136
rxn02373_d0,0.052225983013905755,0.8552989571796212
rxn02402_d0,0.0,0.0
rxn02465_d0_f,0.8343687263579517,0.6620639617501676
rxn02465_d0_r,0.9045972947265111,0.7177896891573856
rxn02473_d0,0.024765736047911612,0.0
rxn02474_d0_f,0.9324748605264422,1.4657147486003117
rxn02474_d0_r,0.9324748605264422,1.4657147486003117
rxn02475_d0,0.0,0.0
rxn02476_d0_f,1.0231558418966291,6.6356011702307764
rxn02476_d0_r,0.666706634246586,4.323876325825867
rxn02484_d0_f,0.9828619755696962,1.2078854318148096
rxn02484_d0_r,0.9828619755696962,1.2078854318148096
rxn02507_d0,0.03830812218219726,0.01740693604275354
rxn02789_d0_f,1.3511360582089578,1.3511360582089578
rxn02789_d0_r,1.1939576507462686,1.1939576507462686
rxn02811_d0_f,1.1939576507462686,1.1939576507462686
rxn02811_d0_r,1.3511360582089609,1.3511360582089609
rxn02834_d0,0.014449428006436648,0.13079667584368163
rxn02835_d0_f,0.5163353669300098,4.673883947855151
rxn02835_d0_r,0.5017504518499402,4.541860838768362
rxn02895_d0,0.14535083559444542,1.227947272841191
rxn02914_d0_f,1.9999419813668762,4.911608766125154
rxn02914_d0_r,3.363906254556302,8.26133537984424
rxn02928_d0_f,0.0,0.0
rxn02928_d0_r,0.0,0.0
rxn02929_d0_f,0.0,0.0
rxn02929_d0_r,0.0,0.0
rxn02937_d0,0.14958253539332764,0.35185029170518867
rxn02938_d0_f,0.37731019575087577,25.4811055731713
rxn02938_d0_r,0.45991147286224754,31.059464934399234
rxn02988_d0,0.0,0.0
rxn03004_d0_f,1.3712957560148038,1.7879040067573984
rxn03004_d0_r,1.125007530067111,1.4667918731730678
rxn03062_d0_f,0.7266214836034666,2.0821521943600567
rxn03062_d0_r,0.6420932031782051,1.8399342741024336
rxn03080_d0,0.0,0.0
rxn03084_d0,0.1385456191000759,0.5069714847279092
rxn03108_d0_f,0.9828619755696962,1.2078854318148096
rxn03108_d0_r,0.9828619755696962,1.2078854318148096
rxn03135_d0,0.022446998775758027,0.054392810142783736
rxn03136_d0_f,1.4409565462686476,1.2895076349492691
rxn03136_d0_r,1.1821570641791044,1.0579087647823933
rxn03175_d0_f,0.922433043225704,1.9060673682257914
rxn03175_d0_r,0.8963770949715905,1.852226720300093
rxn03891_d0,0.0,0.0
rxn03892_d0,0.0,0.0
rxn03907_d0_f,1.145356711192861,0.9676070946815183
rxn03907_d0_r,1.145356711192861,0.9676070946815183
rxn03908_d0_f,0.841873377026385,1.1238359817468966
rxn03908_d0_r,0.841873377026385,1.1238359817468966
rxn03909_d0,0.0,0.0
rxn03958_d0_f,1.0332241701990903,0.6896388800890799
rxn03958_d0_r,1.0332241701990903,0.6896388800890799
rxn03983_d0_f,0.7854766295186361,0.5657764896104077
rxn03983_d0_r,0.8323507006380202,0.5995397441937124
rxn04113_d0,0.0,0.0
rxn04954_c0_f,0.9100937693423294,1.2735407843853548
rxn04954_c0_r,0.9442078650742761,1.3212783842905338
rxn04996_d0,0.0,0.0
rxn05024_d0_f,1.1948162611940298,1.1672462743583627
rxn05024_d0_r,1.1948162611940298,1.1672462743583627
rxn05040_d0,0.0,0.0
rxn05104_d0,0.0,0.0
rxn05105_d0_f,1.9088825561562737,0.039943099212688925
rxn05105_d0_r,1.9088825561562737,0.039943099212688925
rxn05106_d0,0.0,0.0
rxn05287_d0,0.0,0.0
rxn05330_d0_f,1.1477071620680646,1.605889038951417
rxn05330_d0_r,0.9023443550708741,1.262573727044552
rxn05331_d0_f,1.1477071620680646,1.605889038951417
rxn05331_d0_r,0.9023443550708741,1.262573727044552
rxn05335_d0_f,1.1477071620680646,1.605889038951417
rxn05335_d0_r,0.9023443550708741,1.262573727044552
rxn05337_d0_f,1.193044125373134,1.193044125373134
rxn05337_d0_r,1.5174531537313478,1.5174531537313478
rxn05338_d0_f,1.193044125373134,1.193044125373134
rxn05338_d0_r,1.5174531537313478,1.5174531537313478
rxn05340_d0_f,1.193044125373134,1.193044125373134
rxn05340_d0_r,1.5174531537313478,1.5174531537313478
rxn05342_d0_f,1.193044125373134,1.193044125373134
rxn05342_d0_r,1.5174531537313478,1.5174531537313478
rxn05465_d0_f,1.485976959436259,13.233677560900869
rxn05465_d0_r,0.5089886170155429,4.532904226393886
rxn05736_d0,0.0,0.0
rxn07441_d0_f,1.3260925594812736,1.130029330549355
rxn07441_d0_r,1.4234980184725456,1.213033359814715
rxn07447_d0,0.0,0.0
rxn08173_y0,107.57554980614013,107.34592610662753
rxn08352_d0,0.0,0.0
rxn08436_d0_f,1.7034440896483052,0.5424183966663072
rxn08436_d0_r,1.3606060130810835,0.43325034064508094
rxn08756_d0,0.0,0.0
rxn09444_d0,0.0,0.0
rxn09449_d0,0.0,0.0
rxn09453_d0,0.0,0.0
rxn11040_d0_f,0.0,0.0
rxn11040_d0_r,0.0,0.0
rxn11700_d0_f,1.3738789889849674,0.43747678186057254
rxn11700_d0_r,1.362416204087454,0.4338267498793505
rxn12282_d0,0.0,0.0
rxn13975_d0_f,1.3315553279445418,1.3315553279445418
rxn13975_d0_r,1.3315553279445418,1.3315553279445418
rxn13995_d0_f,1.3315553279445418,1.3315553279445418
rxn13995_d0_r,1.3315553279445418,1.3315553279445418
rxn14004_d0,0.0,0.0
rxn14012_d0,0.0,0.0
rxn14059_d0_f,1.3315553279445418,1.3315553279445418
rxn14059_d0_r,1.3315553279445418,1.3315553279445418
rxn14085_d0,0.0,0.0
rxn14094_d0_f,1.1948162611940298,1.1948162611940298
rxn14094_d0_r,1.1948162611940298,1.1948162611940298
rxn14102_d0,0.0,0.0
rxn14142_d0_f,1.1948162611940298,1.1948162611940298
rxn14142_d0_r,1.1948162611940298,1.1948162611940298
rxn14156_d0_f,1.3315553279445418,1.3315553279445418
rxn14156_d0_r,1.3315553279445418,1.3315553279445418
rxn14183_d0,0.0,0.0
rxn14205_d0,0.0,0.0
rxn14248_d0_f,1.3315553279445418,1.3315553279445418
rxn14248_d0_r,1.3315553279445418,1.3315553279445418
rxn14261_d0_f,1.1948162611940298,1.1948162611940298
rxn14261_d0_r,1.1948162611940298,1.1948162611940298
rxn14278_d0_f,1.3315553279445418,1.3315553279445418
rxn14278_d0_r,1.3315553279445418,1.3315553279445418
rxn14308_d0,0.0,0.0
rxn14347_d0,0.0,0.0
rxn15021_d0,0.13685973487937364,0.07816954228228491
rxn15022_d0,0.3684731388059666,0.3684731388059666
rxn15069_d0_f,0.0,0.0
rxn15069_d0_r,2.566231796213399,0.8291067353731317
rxn15116_d0_f,2.1720770268293617,2.2373032851533217
rxn15116_d0_r,0.0,0.0
rxn15166_d0,0.0,0.0
rxn15250_d0,0.0,0.0
rxn15271_d0_f,8.883721824318474,12.600176481112623
rxn15271_d0_r,0.6930786298471271,0.983024145066754
rxn15280_d0_f,1.3124040723122157,0.9601410708103798
rxn15280_d0_r,1.721631445163016,1.2595275298005901
rxn15298_d0_f,0.0,0.0
rxn15298_d0_r,0.0,0.0
rxn15435_d0_f,1.0483041203894081,1.17309187573369
rxn15435_d0_r,1.0483041203894081,1.17309187573369
rxn15493_d0_f,0.0,0.0
rxn15493_d0_r,0.0,0.0
rxn15494_d0_f,0.0,0.0
rxn15494_d0_r,0.0,0.0
rxn16426_d0,0.0,0.0
rxn16427_d0,0.0,0.0
rxn16428_d0,0.0,0.0
rxn16809_d0,0.0,0.0
rxn17196_d0,0.0,0.0
rxn17744_d0_f,2.3488316409060097,0.4673821752699975
rxn17744_d0_r,2.3488316409060097,0.4673821752699975
rxn17803_d0_f,1.263561070553918,0.5261803828634716
rxn17803_d0_r,1.2492285442411957,0.5202119383154586
rxn18935_d0_f,1.1477071620680646,1.605889038951417
rxn18935_d0_r,0.9023443550708741,1.262573727044552
rxn18936_d0_f,1.1477071620680646,1.605889038951417
rxn18936_d0_r,0.9023443550708741,1.262573727044552
rxn18937_d0_f,1.1477071620680646,1.605889038951417
rxn18937_d0_r,0.9023443550708741,1.262573727044552
rxn19027_d0_f,0.0,0.0
rxn19027_d0_r,0.0,0.0
rxn19029_d0_f,0.0,0.0
rxn19029_d0_r,0.0,0.0
rxn19030_d0_f,0.642217715418376,0.36681252454621827
rxn19030_d0_r,0.6038702869183997,0.3449098010301466
rxn19071_d0,0.0,0.0
rxn19240_d0_f,3.409555237284529,0.0
rxn19240_d0_r,3.6260713973124337,0.0
rxn19241_d0_f,3.4082869881326943,0.0
rxn19241_d0_r,3.8569705077162175,0.0
rxn19242_d0_f,3.408928236459172,0.0
rxn19242_d0_r,3.74022393994134,0.0
rxn19246_d0,0.0,0.0
rxn19253_d0,0.0,0.0
rxn19343_d0,0.04436154477611916,0.04436154477611916
rxn19345_d0,0.11292459018455286,0.11535411662356553
rxn19544_d0,0.0,0.0
rxn19545_d0,0.0,0.0
rxn19686_d0_f,1.1477071620680646,1.605889038951417
rxn19686_d0_r,0.9023443550708741,1.262573727044552
rxn19701_d0,0.0,0.0
rxn19828_d0_f,2.295472958972907,0.6539385875333611
rxn19828_d0_r,0.0,0.0
rxn19900_d0,0.0,0.0
rxn19905_d0,0.2192844787947992,0.2803106379638955
rxn20583_d0_f,2.4480157955761324,2.4480157955761324
rxn20583_d0_r,0.0,0.0
rxn20595_y0,63.31431912841111,178.8599574137563
rxn20632_y0,35.846658295522964,34.004449332316405
rxn20643_d0,0.0,0.0
rxn23155_d0_f,0.0,0.0
rxn23155_d0_r,0.0,0.0
rxn23415_d0_f,0.0,0.0
rxn23415_d0_r,0.0,0.0
rxn23805_d0,0.0,0.0
rxn24109_d0,0.03536336707628981,0.03428074591070216
rxn24330_d0_f,0.8127047213975134,0.08315668130783144
rxn24330_d0_r,0.8127047213975134,0.08315668130783144
rxn24358_d0_f,1.1948162611940298,1.1948162611940298
rxn24358_d0_r,1.1948162611940298,1.1948162611940298
rxn24360_d0_f,1.1948162611940298,1.1948162611940298
rxn24360_d0_r,1.1948162611940298,1.1948162611940298
rxn24362_d0_f,1.1948162611940298,1.1948162611940298
rxn24362_d0_r,1.1948162611940298,1.1948162611940298
rxn24508_d0_f,2.6563006668805342,1.180988174418694
rxn24508_d0_r,2.6261703470330944,1.1675922694012597
rxn25637_d0_f,1.5174531537313467,1.5174531537313467
rxn25637_d0_r,1.193044125373134,1.193044125373134
rxn25641_d0_f,1.193044125373134,1.193044125373134
rxn25641_d0_r,1.5174531537313471,1.5174531537313471
rxn25649_d0_f,1.193044125373134,1.193044125373134
rxn25649_d0_r,1.5174531537313471,1.5174531537313471
rxn25661_d0_f,1.1948162611940298,1.1948162611940298
rxn25661_d0_r,1.1948162611940298,1.1948162611940298
rxn25662_d0_f,0.9036846883581311,1.264449141440912
rxn25662_d0_r,0.9036846883581311,1.264449141440912
rxn25716_d0_f,0.6180620816911313,0.6880054994054371
rxn25716_d0_r,0.6060099321454595,0.6745894601227963
rxn25718_d0_f,1.194686471641791,1.194686471641791
rxn25718_d0_r,1.2184460492537477,1.2184460492537477
rxn25719_d0_f,0.9215567899960532,1.2894560535452582
rxn25719_d0_r,0.9035865236152527,1.2643117878634402
rxn25762_d0,0.0,0.0
rxn26013_d0,0.02137113987187676,0.021551209287502645
rxn26037_d0_f,1.0698440795531878,1.3254900633575741
rxn26037_d0_r,1.0698440795531878,1.3254900633575741
rxn26477_d0_f,0.0,0.0
rxn26477_d0_r,0.0,0.0
rxn26754_d0,0.0,0.0
rxn27029_d0,0.0,0.0
rxn27030_d0,0.0,0.0
rxn27069_d0_f,7.168897567164179,0.0
rxn27069_d0_r,7.168897567164179,0.0
rxn27070_d0_f,7.168897567164179,0.0
rxn27070_d0_r,7.168897567164179,0.0
rxn27071_d0_f,7.168897567164179,0.0
rxn27071_d0_r,7.168897567164179,0.0
rxn27072_d0_f,7.168897567164179,0.0
rxn27072_d0_r,7.168897567164179,0.0
rxn27073_d0_f,7.168897567164179,0.0
rxn27073_d0_r,7.168897567164179,0.0
rxn27259_d0,0.08478154891843048,0.060832312170942496
rxn27266_d0_f,1.1944268910447762,1.1944268910447762
rxn27266_d0_r,1.2657054611940244,1.2657054611940244
rxn27318_d0_f,1.1948162611940298,1.1948162611940298
rxn27318_d0_r,1.1948162611940298,1.1948162611940298
rxn27497_d0,0.1599918441746567,0.20751245848986394
rxn27709_d0,0.016383178311730064,0.062114285011537915
rxn27927_d0,0.025848768581836,0.04264312713232184
rxn28082_d0_f,1.1302222421260912,0.7376924872093178
rxn28082_d0_r,1.1098480429532442,0.7243943117686696
rxn28083_d0_f,0.9613626422298458,3.308472752869052
rxn28083_d0_r,0.9230636131125829,3.1766689061937736
rxn28404_d0,0.0,0.0
rxn28487_d0_f,1.2493068382687424,0.5202445420275787
rxn28487_d0_r,1.2493068382687424,0.5202445420275787
rxn28615_d0_f,1.7143602157021243,1.7143602157021243
rxn28615_d0_r,1.6834559252123042,1.6834559252123042
rxn29919_d0_f,1.4232322012260286,4.964364390422582
rxn29919_d0_r,0.0,0.0
rxn31768_d0,0.0,0.0
rxn37266_d0_f,0.0,0.0
rxn37266_d0_r,1.2172894690039653,24.288382348039413
rxn37324_d0,0.0,0.0
rxn37610_d0,0.0,0.0
rxn37767_d0_f,7.168897567164179,0.0
rxn37767_d0_r,7.168897567164179,0.0
rxn37768_d0_f,7.168897567164179,0.0
rxn37768_d0_r,7.168897567164179,0.0
rxn39241_d0_i,1.0824667115421558,1.1318448250760826
rxn39241_d0_o,1.043357343372153,1.0909514326943908
rxn39242_d0_i,1.043357343372153,1.0909514326943908
rxn39242_d0_o,1.082466711542152,1.1318448250760784
