rxn_ID	Control	FeLim	FeEx	ZnLim	ZnEx
rxn03892_d0	0	0	0	0	0
rxn03907_d0_f	0	0.17016602	0	0.041625977	0.18859863
rxn03908_d0	0	0	0	0	0
rxn03909_d0	0	0	0	0	0
rxn03910_d0	0	0	0	0	0
rxn03958_d0_f	0	0	0	0	0
rxn04113_d0	0	0	0	0	0
rxn05023_d0	1.1906921	0.6200597	0.85394096	0.5886831	0.68656904
rxn05024_d0	0	0	0	0	0
rxn05039_d0_f	3.8648438	4.1997013	3.7715902	3.8402975	3.6650941
rxn05040_d0	0	0	0	0	0
rxn05104_d0	0	0	0	0	0
rxn05106_d0_f	0	0	0	0	0
rxn05287_d0	0	0	0	0	0
rxn05330_d0_f	0	0	0	0	0
rxn05331_d0_f	0	0	0	0	0
rxn05335_d0_f	0	0	0	0	0
rxn05337_d0_f	0	0	0	0	0
rxn05340_d0_f	0	0	0	0	0
rxn05342_d0_f	0	0	0	0	0
rxn05343_d0	0.21434343	0	0	0	0
rxn05345_d0	0	0	0	0	0
rxn05346_d0	0	0	0	0	0
rxn05348_d0	0	0	0	0	0
rxn05350_d0	0	0.8619427	0.16688395	0.37792075	0.64722085
rxn05465_d0_f	2.7369385	3.8151245	3.2147217	4.727722	3.913086
rxn05736_d0	0	0	0	0	0
rxn06556_d0	3.6558733	4.7615066	4.7023005	3.7671683	3.5865839
rxn07441_d0_f	0.022399902	1.2788086	1.0505981	1.3955688	1.3580933
rxn07579_d0	0	0	0	0	0
rxn08352_d0	0	0	0	0	0
rxn08392_d0_f	0	0	0	0	0
rxn08436_d0_f	9.253052	11.524231	11.460754	11.826233	11.39978
rxn08756_d0	0	0	0	0	0
rxn08766_d0	0	0	0	0	0
rxn09444_d0	0	0	0	0	0
rxn09449_d0	0	0	0	0	0
rxn09453_d0	0	0	0	0	0
rxn11040_d0	0	0	0	0	0
rxn11700_d0	0.06049135	0.053239524	0.059502386	0.058009427	0.059695303
rxn11702_d0	0	0	0	0	0
rxn11703_d0	2.530371	2.5265667	1.6468406	1.1397585	1.9630374
rxn12282_d0	0	0	0	0	0
rxn14012_d0	0	0	0	0	0
rxn14085_d0	0	0	0	0	0
rxn14094_d0	0	0	0	0	0
rxn14142_d0	0	0	0	0	0
rxn14261_d0	0	0	0	0	0
rxn15022_d0	0	0	0	0	0
rxn15069_d0	0	0.22705078	0	0	0
rxn15116_d0_f	0	0	0	0	0
rxn15166_d0	0	0.06472659	0	0	0
rxn15250_d0_f	0.5427246	0	1.5895996	2.6204224	1.0092773
rxn15271_d0_f	9.376343	12.717468	8.147644	10.328125	9.669067
rxn15280_d0_f	9.362061	11.245636	3.222412	3.5639648	9.168518
rxn15298_d0_f	0.6710205	0	0	0	0
rxn15364_d0_f	0	0	0	0	0
rxn15435_d0	0	0	0	0	0
rxn15493_d0	8.918701	31.354614	6.902954	17.014343	7.63208
rxn15494_d0_f	18.598145	46.340637	9.834106	26.156982	17.6875
rxn17196_d0	49.19336	17.192749	17.587585	17.208313	15.632141
rxn17744_d0_f	15.86145	2.9538574	11.104126	11.240356	12.110718
rxn17803_d0_f	4.5842285	4.442749	3.904663	10.220337	8.167175
rxn18935_d0	0	0	0	0	0
rxn18936_d0_f	0	0	0	0	0
rxn18937_d0_f	0	0	0	0	0
rxn19027_d0_f	0	0	0	0	0
rxn19029_d0_f	0	0	0	0	0
rxn19030_d0	0	0	0	0	0
rxn19071_d0	0	0	0	0	0
rxn19240_d0_f	0.21173096	0	0	0	0
rxn19241_d0_f	0.505249	0.788147	0.38323975	1.0784912	0
rxn19242_d0_f	0.054992676	0.8076782	0.33880615	1.0438232	0
rxn19246_d0	0	0	0	0	0
rxn19253_d0	0	0	0	0	0
rxn19343_d0_f	0.89538574	0.19213867	0	0.1326294	0.106933594
rxn19345_d0	0	0	0	0	0
rxn19544_d0	0	0	0	0	0
rxn19545_d0	0	0	0	0	0
rxn19686_d0_f	0	0	0	0	0
rxn19828_d0_f	0	0	0.36730957	0.0925293	0
rxn19900_d0_f	1.8724365	0	0	1.1744385	0
rxn19905_d0	0.7165513	0.98238415	0.27617383	0.87454784	0.7018433
rxn20583_d0_f	0	0	0	0	0
rxn20595_d0	106.75644	7.6446023	11.598941	9.304798	8.805879
rxn20632_d0	56.993164	1.743314	0	0	2.9514856
rxn20643_d0_f	1.7683105	0.29260254	0	0	0.84729004
rxn23155_d0_f	0	0	0	0	0
rxn23415_d0_f	1.3108618	1.45923	1.2640848	1.312538	1.1720853
rxn23805_d0	0.20759375	0.17719866	0.23804459	0.12702754	0.18565008
rxn24109_d0	0	0	0	0	0
rxn24310_d0	0	0	0	0	0
rxn24312_d0	0	0	0	0	0
rxn24330_d0_f	9.510742	7.0048523	6.3049927	3.7227783	7.4057007
rxn24358_d0	0	0	0	0	0
rxn24360_d0	0	0	0	0	0
rxn24362_d0_f	0	0	0	0	0
rxn24508_d0_f	30.74524	34.23285	34.89044	35.776245	33.01587
rxn25637_d0_f	0	0	0	0	0
rxn25641_d0_f	0	0	0	0	0
rxn25647_d0_f	8.445068	8.290344	8.147827	8.141113	7.9802246
rxn25649_d0_f	4.7246704	3.8183594	3.8049316	3.5679932	4.097351
rxn25661_d0_f	0	0	0	0	0
rxn25662_d0	0	0	0	0	0
rxn25716_d0_f	6.9769287	8.666382	8.186218	8.763428	9.136902
rxn25718_d0_f	3.5333862	4.915039	4.1602783	4.9420776	4.908325
rxn25719_d0_f	0	0	0	0	0
rxn25743_d0_f	0	0	0	0	0
rxn25747_d0_f	0	0	0	0	0
rxn25750_d0_f	1.9274292	0	0	0	2.6600952
rxn25762_d0	0	0	0	0	0
rxn26013_d0_f	0	0	0	0	0
rxn26037_d0_f	0	0	0	0	0
rxn26754_d0	210.54395	18.164627	29.256378	23.637878	20.949158
rxn27029_d0	0	0	0	0	0
rxn27030_d0	0	0	0	0	0
rxn27259_d0	0.24513634	0.098402	0.23580155	0.23671274	0.15071672
rxn27266_d0_f	8.657166	11.830902	13.807617	12.6779785	12.329651
rxn27497_d0	0	0	0	0	0
rxn27709_d0	0	0	0	0	0
rxn27927_d0_f	0	0	0.4494629	0.9154663	0.4621582
rxn28082_d0_f	0	0	0	0	0
rxn28083_d0_f	0	0	0	0	0
rxn28487_d0_f	0.890625	0	0	1.7062988	2.0237427
rxn28615_d0_f	0	0	0	0	0
rxn29919_d0_f	1.8759766	0	3.9797974	3.5315552	1.276001
rxn31768_d0	0.48418394	0.42014185	0.21899655	0.43013418	0.29052553
rxn37018_d0	2.2168562	3.5311449	0.808921	3.5045261	2.3737016
rxn37266_d0_f	0.06896973	0	0	0	0.32086182
rxn37324_d0	1.421099	3.5870802	1.8286511	3.3286293	1.9546535
rxn37610_d0	0.48418394	0.42014185	0.21899655	0.43013418	0.29052553
rxn37651_d0_f	0	0	0	0	0
rxn00211_d0_f	0.5924072	1.5219727	0.5407715	1.3045654	0.6954346
rxn00834_d0_f	0	0	0	0	0
rxn00213_d0_f	0	0	0	0	0
rxn00416_d0	0	0.21569282	0.15526769	0.122492306	0.100746594
rxn00239_d0_f	10.952759	7.32251	7.229553	7.067322	6.5318604
rxn00917_d0	0	0	0	0	0
rxn01007_d0	0	0	0	0	0
rxn00495_c0	0	0	0	0	0
rxn00257_c0_f	51.71637	79.70752	48.734985	50.92108	50.946594
rxn00710_c0	0	0	0	0	0
rxn01611_c0	0	0	0	0	0
rxn00499_c0_f	38.75537	39.86841	39.563904	38.0625	39.042664
rxn04954_c0_f	43.71924	40.185913	40.61206	44.78955	42.65631
rxn00154_c0	0	0	0	0	0
rxn00799_c0_f	40.771545	37.06958	45.20233	23.672241	0.09509277
rxn01361_c0_f	13.870894	14.913307	14.474994	14.576925	14.636669
rxn09736_c0_o	137.93005	140.92772	136.0602	137.45934	141.55835
rxn05238_c0_i	161.12828	161.0352	161.12225	161.12285	161.06818
rxn08730_c0_o	361.24503	357.78485	358.33783	357.67596	357.77264
rxn31154_d0_i	443.34824	168.3996	172.95174	168.70201	173.88177
rxn05467_c0_i	231.45918	236.4601	233.35857	234.15088	233.29358
rxn05468_c0_i	116.81003	137.73222	138.28473	138.78032	136.74898
rxn09121_c0_o	339.0506	340.464	341.54294	340.18604	340.13712
rxn05319_c0_i	358.36282	354.92545	350.84027	355.63583	355.20956
rxn05238_d0_o	68.96186	68.978035	68.96298	68.96285	68.97312
rxn05319_d0_o	1.0282605	6.4429984	3.5544064	4.089672	0.8837516
rxn05467_d0_o	46.901234	43.204567	48.87341	47.5168	48.567738
rxn05468_d0_o	137.08083	99.77757	98.329704	97.858185	102.19516
rxn08730_d0_i	0	0	0	0	0
rxn09118_d0_i	0.38486603	0.036811747	0.05380024	0.08355527	0.93509126
rxn09121_d0_i	0	0	0	0	0
rxn09736_d0_i	95.60863	90.30115	98.60985	96.63821	89.170456
rxn09817_d0_i	5.336797	5.2321043	5.4710937	5.7472043	6.867509
rxn09839_d0_i	0	0	0	0	0
rxn10929_d0_o	6.7157903	6.566031	7.06401	5.8034763	6.4339094
rxn10967_d0_o	5.959334	2.487909	9.929039	2.592392	6.497161
rxn11013_d0_o	38.398323	38.89952	35.640705	42.80622	38.60454
rxn13360_d0_i	1.4311918	0.31022388	0.4752798	0.4033296	0.37179554
rxn13361_d0_o	46.29228	46.3754	45.273167	42.05581	44.186993
rxn13365_d0_i	28.67036	27.440624	31.187195	27.561768	27.375807
rxn29240_d0_f	0	0	0	0	0
rxn29318_d0_o	31.624987	34.383045	32.4537	34.771553	33.022728
rxn29733_d0_o	0.7436944	0.07477492	0.8340729	1.0069393	0.38887125
rxn29785_d0_o	9.2619705	4.873829	6.098799	7.377972	6.4618444
rxn33186_d0_i	0.5016728	1.6395758	1.2958335	1.4971344	1.4553252
rxn39241_d0_i	2.657959	0.9602051	1.0518188	0	3.1409302
rxn39242_d0_i	24.014648	18.766418	18.862793	17.01233	23.174133
rxn_cpd00008_c0_i	4.4162774	5.3861847	3.97081	5.508702	4.893328
rxn_cpd00002_c0_i	413.63672	412.35086	414.48535	410.4418	413.98172
rxn_cpd00103_c0_o	1.4728634	2.8786967	1.712791	2.218722	1.6639583
rxn08217_c0_o	28.468569	28.49542	30.667793	29.06286	28.499193
bio1_biomass	0.9916603	0.987179	1.4473567	2.2030673	1.309644
EX_cpd00013_e0_i	41.546337	35.020958	45.429623	42.721592	33.662804
EX_cpd00048_e0_i	15.75535	15.615042	15.746349	15.74724	15.664532
EX_cpd11632_e0_i	444.10867	30.628975	39.287357	32.126976	37.686245
EX_cpd00011_e0_i	150.20793	159.79773	152.24731	154.06836	152.3733
EX_cpd00001_e0_i	348.45673	339.5258	333.32428	343.65793	342.66766
EX_cpd00002_e0_i	387.80795	384.11996	388.9356	381.96014	386.67117
rxn00001_d0_r	0	0	0	0	0
rxn00069_d0_r	8.8828125	3.6398315	3.0681152	2.8861084	0
rxn00086_d0_r	0	0	0	0	0
rxn00097_d0_r	0	0	0	0	0
rxn00102_d0_r	54.878784	57.344666	58.300232	57.670288	38.57129
rxn00117_d0_r	0	0	0	0	1.5609741
rxn00122_d0_r	0	0	0	0	0
rxn00148_d0_r	1.4547119	0.039489746	4.667053	0	1.5722656
rxn00179_d0_r	0	0	0	0	0
rxn00191_d0_r	0	0	0	0	0
rxn00237_d0_r	0.58447266	0	0	0	0.8244629
rxn00248_d0_r	0	0	0	0	0
rxn00260_d0_r	35.701904	29.739624	26.390259	32.447144	31.783508
rxn00272_d0_r	0	0	0	0	0
rxn00275_d0_r	0	0	0	0	0
rxn00337_d0_r	0	0	0	0	0
rxn00391_d0_r	0	0	0	0	0
rxn00409_d0_r	0	0	0	0	1.6411438
rxn00420_d0_r	0	0	0	0	0
rxn00459_d0_r	0	2.782837	0	0	3.3440552
rxn00493_d0_r	0	0	0	0	0
rxn00527_d0_r	0	0	0	0	0
rxn00533_d0_r	1.3253784	0	1.5680542	0	0
rxn00611_d0_r	0	0	0	0	1.8088684
rxn00692_d0_r	0	0	0	0	0
rxn00693_d0_r	5.423218	1.8377686	2.227295	4.557068	2.2120361
rxn00711_d0	0	0	0	0	0
rxn00720_d0_r	0	0	0	0	0
rxn00747_d0_r	0	0	0	0	0
rxn00777_d0_r	0	0	0	0	0
rxn00781_d0_r	27.457886	48.43689	34.009705	43.02472	44.284546
rxn00782_d0_r	30.859375	22.177002	23.514404	17.634888	19.553955
rxn00789_d0	0.11942569	0.10411217	0.13281095	0.1263024	0.10921963
rxn00790_d0	0	0.5122813	0.8618388	1.1081319	0.10635376
rxn00791_d0	0.0754262	0.11205596	0.06073616	0.0839806	0.071722895
rxn00800_d0_r	0.7977295	0	0	0	0.7215271
rxn00802_d0_r	1.6665039	0	0	0.29260254	1.3376465
rxn00830_d0_r	0	0	0	0	0
rxn00832_d0_r	2.505005	1.010315	0	0	0
rxn00839_d0_r	0	0	0	0	1.7354431
rxn00863_d0_r	1.8925781	0	0.6188965	0	0.93048096
rxn00907_d0_r	0	0	0	0	0
rxn00929_d0_r	2.0894775	0.23461914	0	0	0
rxn00931_d0_r	0.37390137	0	0	0	0
rxn00974_d0_r	20.855774	23.381958	17.511963	17.2948	22.333374
rxn00980_d0_r	0	0	0	0	0
rxn01011_d0_r	0	0	0	0	0
rxn01018_d0_r	0	0	0	0	0
rxn01019_d0_r	0	0	0	0	0
rxn01069_d0_r	0	0	0	0	0
rxn01100_d0_r	0	0	0	0	0
rxn01101_d0_r	0	0.74645996	0	0	0
rxn01106_d0_r	6.462036	6.394226	3.154663	8.635803	0.73217773
rxn01116_d0_r	19.057861	25.560669	19.931396	21.443298	20.935974
rxn01200_d0_r	0	0	0	0	0
rxn01208_d0	0	0	0	0	0
rxn01211_d0_r	0	0	0	0	0
rxn01249_d0_r	0	0	0	0	0
rxn01257_d0_r	3.310669	0	0	0	0
rxn01258_d0_r	0	0	0	0	0
rxn01301_d0_r	4.977417	0.7750244	0	1.1240234	4.7267456
rxn01302_d0_r	1.3786621	0	0	0	0
rxn01334_d0_r	5.984619	6.6973877	8.715393	8.814087	6.8077393
rxn01345_d0_r	0	0	0	0	0
rxn01353_d0_r	0	0	0	0	1.7354431
rxn01465_d0_r	0.42163086	0	0	0	1.0301514
rxn01476_d0_r	1.4644775	0	0	0	0
rxn01512_d0_r	0	0	0	0	1.7354431
rxn01539_d0_r	4.8703833	6.262157	5.2188897	5.9418964	4.6259723
rxn01636_d0_r	0	0	0	0	0
rxn01637_d0_r	0	0	0	0	0
rxn01643_d0_r	16.029785	9.656372	5.1674805	10.340027	12.222351
rxn01652_d0_r	0	0	0	0	0
rxn01673_d0_r	0	0	0	0	1.7354431
rxn01678_d0_r	0	0	0	0	1.7354431
rxn01740_d0_r	1.1989746	0	0	0.24505615	0.1607666
rxn01917_d0_r	0	0	0.20843506	0	0
rxn01974_d0_r	0	0	0	0	0
rxn01975_d0_r	0	0	0	0	0
rxn02159_d0_r	0	0	0	0	0
rxn02320_d0_r	0	0	0	0	0
rxn02373_d0_r	9.44873	0	0	0	5.41687
rxn02380_d0_r	0	0	0	0	0
rxn02402_d0	0	0	0	0	0
rxn02465_d0_r	6.6316476	3.4332514	5.2165213	5.0778	3.0949092
rxn02474_d0_r	0.10070801	0	0	0	0
rxn02476_d0_r	0	0	0	0	0
rxn02789_d0_r	0	0.73703	0	0	0
rxn02811_d0_r	0	1.055542	0	0	0
rxn02832_d0	3.0789657	2.0424845	1.725016	0.060261223	1.9732676
rxn02835_d0_r	0	0	0	0	0
rxn02914_d0_r	0	0	0	0	0
rxn02928_d0_r	0	0	0	0	0
rxn02929_d0_r	0	0	0	0	0
rxn02938_d0_r	29.293457	27.275269	28.878662	15.021484	29.621948
rxn02988_d0_r	5.342041	2.5569458	2.5838623	2.7407837	3.045288
rxn03062_d0_r	0	0	0	0	0
rxn03080_d0_r	1.3807373	0	1.1938477	0	1.2843628
rxn03108_d0_r	0	0	0	0	0
rxn03135_d0	0	0	0	0	0
rxn03136_d0_r	0	1.4276123	3.854004	0.11834717	4.3861084
rxn03175_d0_r	0	0	0	0	0
rxn03907_d0_r	0	0	0	0.17797852	0
rxn03958_d0_r	0	0	0	0	0
rxn03983_d0	0.24513634	0	0	0	0
rxn04996_d0	0	0	0	0	0
rxn05039_d0_r	0.28571296	0.00734201	0.23553914	0.06692995	0.2787124
rxn05105_d0	0	0	0	0	0
rxn05106_d0_r	0	0	0	0	0
rxn05324_d0	1.7116767	2.775084	2.0215616	1.8973979	1.4614081
rxn05325_d0	0.40533674	0.11364508	0.02431178	0.39561784	0.033064842
rxn05326_d0	0.3479613	0.47752118	0.06343639	0.5235089	0.27304935
rxn05330_d0_r	0	0	0	0	0
rxn05331_d0_r	0	0	0	0	0
rxn05335_d0_r	0	0	0.01574707	0	0.14031982
rxn05337_d0_r	0	0	0	0	0
rxn05338_d0	1.1666586	0	0	0	0
rxn05340_d0_r	0	0	0	0	0
rxn05342_d0_r	0	0	0	0	0
rxn05465_d0_r	0	0	0	0	0
rxn07441_d0_r	0	0	1.1369019	0.3157959	0
rxn08392_d0_r	0.18145752	0	0	0	0
rxn08436_d0_r	0	0.3168335	0.18304443	1.1553345	1.00531
rxn15021_d0	0	0	0	0	0
rxn15116_d0_r	10.975342	15.345337	6.909363	9.648193	11.893188
rxn15250_d0_r	0	0	0	0	0
rxn15271_d0_r	0	0	0	0	0
rxn15280_d0_r	0.24182129	5.9691467	0	0	0.24841309
rxn15298_d0_r	0	0	0	0	0
rxn15364_d0_r	0	0	0	0	0
rxn15494_d0_r	0	0	0	0	0
rxn17469_d0	0	0	0	0	0
rxn17744_d0_r	28.822998	21.329346	26.483765	25.924438	25.309692
rxn17803_d0_r	10.926819	15.393188	15.450317	18.855652	17.612549
rxn18936_d0_r	0	0	0	0	0
rxn18937_d0_r	1.468689	2.722107	2.3183594	0	1.664978
rxn19027_d0_r	0	0	0	0	0
rxn19029_d0_r	0	0	0	0	0
rxn19240_d0_r	8.114136	3.7506104	7.862793	6.8483887	2.9189453
rxn19241_d0_r	0	0	0	0	0
rxn19242_d0_r	0	0	0	0	0
rxn19343_d0_r	0	0	0	0	0
rxn19686_d0_r	0	0	0	0	0
rxn19701_d0	0	0	0	0	0
rxn19828_d0_r	28.816772	18.963867	27.401367	26.3031	23.522827
rxn19900_d0_r	0	0	0	0	0
rxn20583_d0_r	0	0	0	0	0
rxn20643_d0_r	2.8770752	2.7958984	2.0067139	1.7342529	2.9932861
rxn23155_d0_r	0	0	0	0	0
rxn23415_d0_r	1.1560919	0.5455802	0.7379985	0.70091033	0.44974586
rxn24330_d0_r	2.2567139	0.15322876	0	0	1.7181396
rxn24362_d0_r	0	0	0	0	0
rxn24508_d0_r	43.174133	53.823303	54.784485	54.668396	54.039917
rxn25637_d0_r	0	0	0	0	0
rxn25641_d0_r	0	0	0	0	0
