rxn_ID	control	cold
rxn25743_d0_f	0	0
rxn25747_d0_f	0	0
rxn25750_d0_f	0	0
rxn25762_d0	0	0
rxn26013_d0	0	0
rxn27029_d0	0	0
rxn27030_d0	0	0
rxn27259_d0	0	0
rxn27497_d0	0	0.015977643
rxn28082_d0_f	0	0
rxn28615_d0_f	0	0
rxn31768_d0	0	0
rxn37018_d0_f	0	0
rxn37266_d0_f	0	0
rxn37324_d0	0	0
rxn37610_d0	0	0
rxn37651_d0_f	0	0
rxn44318_d0	0	0
rxn00917_d0	0	0
rxn01007_d0	0	0
rxn00213_d0_f	0	0
rxn00416_d0	0	0
rxn00495_c0	0	0
rxn00710_c0	0	0
rxn00154_c0	0	0.003308356
rxn20595_y0	0	0
rxn08730_d0_i	0	0
rxn09839_d0_i	0	0
rxn00001_d0_r	0	0
rxn00077_d0_r	0	0
rxn00097_d0_r	0	0
rxn00191_d0_r	0	0
rxn00248_d0_r	0	0
rxn00272_d0_r	0	0
rxn00275_d0_r	0	0
rxn00391_d0_r	0	0
rxn00394_d0_r	0	0
rxn00459_d0_r	0	0.00295496
rxn00506_d0_r	0	0
rxn00711_d0	0	0
rxn00747_d0_r	0	0
rxn00777_d0_r	0	0
rxn00781_d0_r	0	0
rxn00782_d0_r	0	0
rxn00789_d0	0	0
rxn00790_d0	0	0
rxn00791_d0	0	0
rxn00830_d0_r	0	0
rxn00832_d0	0	0
rxn00863_d0_r	0	0
rxn00907_d0_r	0	0
rxn00929_d0_r	0	0
rxn00931_d0_r	0	0
rxn01101_d0_r	0	0
rxn01102_d0_r	0	0
rxn01106_d0_r	0	0
rxn01115_d0_r	0	0
rxn01116_d0_r	0	0
rxn01208_d0	0	0
rxn01211_d0_r	0	0
rxn01301_d0_r	0	0
rxn01302_d0_r	0	0
rxn01334_d0_r	0	0.000442266
rxn01476_d0_r	0	2.19E-05
rxn01636_d0_r	0	0
rxn01652_d0_r	0	0
rxn01740_d0_r	0	0
rxn01974_d0_r	0	0
rxn02159_d0_r	0	0.004721999
rxn02373_d0	0	0
rxn02380_d0_r	0	0
rxn02402_d0	0	0
rxn02832_d0	0	0
rxn02835_d0_r	0	0
rxn02928_d0_r	0	0
rxn02929_d0_r	0	0
rxn02988_d0	0	0
rxn03062_d0_r	0	0.002223492
rxn03135_d0	0	0
rxn03137_d0_r	0	0
rxn03175_d0_r	0	0
rxn03958_d0_r	0	0
rxn04996_d0	0	0
rxn05105_d0_r	0	0
rxn05324_d0_r	0	0
rxn05325_d0_r	0	0
rxn05326_d0_r	0	0
rxn05337_d0_r	0	0
rxn05338_d0_r	0	0.002156973
rxn05340_d0_r	0	0
rxn05342_d0_r	0	0
rxn05343_d0_r	0	0
rxn05345_d0_r	0	0
rxn05346_d0_r	0	0
rxn05348_d0_r	0	0
rxn05350_d0_r	0	0
rxn07579_d0_r	0	0
rxn08392_d0_r	0	0
rxn08766_d0_r	0	0.074696064
rxn11040_d0_r	0	0
rxn15021_d0	0	0
rxn15069_d0_r	0	0
rxn15116_d0_r	0	0
rxn15298_d0_r	0	0
rxn15364_d0_r	0	0
rxn15493_d0_r	0	0
rxn15494_d0_r	0	0
rxn17469_d0_r	0	0
rxn19027_d0_r	0	0
rxn19029_d0_r	0	0
rxn19030_d0_r	0	0
rxn19240_d0_r	0	0.016150951
rxn19241_d0_r	0	0.023909569
rxn19242_d0_r	0	0.008556366
rxn19701_d0	0	0
rxn19828_d0_r	0	0
rxn20583_d0_r	0	0
rxn23155_d0_r	0	0
rxn23415_d0_r	0	0
rxn25641_d0_r	0	0.002156973
rxn25647_d0_r	0	0
rxn25649_d0_r	0	0
rxn25661_d0_r	0	0.002157092
rxn25743_d0_r	0	0
rxn25747_d0_r	0	0
rxn25750_d0_r	0	0
rxn26037_d0_r	0	0
rxn28082_d0_r	0	0
rxn29919_d0_r	0	0
rxn37018_d0_r	0	0
rxn37651_d0_r	0	0
rxn00211_d0_r	0	0.00188148
rxn00834_d0_r	0	0
rxn00330_c0	0	0
rxn08730_c0_i	0	0
rxn09839_d0_o	0	0
rxn39242_d0_o	0	0.009434819
rxn00239_d0_f	1.55E-06	0
rxn27073_d0_r	1.10E-05	0
rxn27073_d0_f	1.11E-05	0.002206192
rxn27069_d0_f	1.11E-05	0
rxn27070_d0_f	1.11E-05	0
rxn27071_d0_f	1.11E-05	0
rxn27072_d0_f	1.11E-05	0
rxn27069_d0_r	1.11E-05	0.001111736
rxn27070_d0_r	1.11E-05	0.001111736
rxn27071_d0_r	1.11E-05	0.001111736
rxn27072_d0_r	1.11E-05	0.001111736
rxn13995_d0_r	2.06E-05	0
rxn14059_d0_r	2.06E-05	0
rxn14156_d0_r	2.06E-05	0
rxn14278_d0_r	2.06E-05	0
rxn13995_d0_f	2.06E-05	0.003311989
rxn14059_d0_f	2.06E-05	0.003311989
rxn14156_d0_f	2.06E-05	0.003311989
rxn14278_d0_f	2.06E-05	0.003311989
rxn14248_d0_r	2.99E-05	2.50E-05
rxn14248_d0_f	3.00E-05	0.003191481
rxn00720_d0_f	6.99E-05	0.002747059
rxn27318_d0_f	7.00E-05	0
rxn14142_d0_r	8.12E-05	0
rxn14261_d0_r	8.12E-05	0
rxn24358_d0_r	8.12E-05	0
rxn24362_d0_r	8.12E-05	0
rxn13360_d0_o	0.000101382	0.001823577
rxn33186_d0_i	0.000101383	0.001823576
rxn14094_d0_r	0.000108123	0
rxn24360_d0_r	0.000108123	0
rxn37266_d0_r	0.000418186	0
rxn15435_d0_f	0.000801921	0.000145674
rxn01256_d0	0.000843078	0.000878394
rxn00086_d0_f	0.000911832	0
rxn03983_d0_f	0.00101769	0.000306487
rxn09118_d0_o	0.001271322	0.000852134
rxn03004_d0_r	0.001321077	0.014758229
rxn29733_d0_i	0.001393926	0.009551186
rxn28083_d0_r	0.001591444	0.004838944
rxn28615_d0_r	0.001638174	0.004197121
rxn01637_d0_r	0.001783729	0
rxn25661_d0_f	0.001874566	0.002205014
rxn05338_d0_f	0.001874685	0.002204895
rxn25641_d0_f	0.001874685	0.002204895
rxn25637_d0_r	0.001874685	0.06108761
rxn01465_d0_f	0.00200367	0
rxn00337_d0_r	0.002166867	0.000540972
rxn02484_d0_f	0.002255201	0.002807856
rxn37768_d0_r	0.002294144	0.005996738
rxn02465_d0_f	0.002313886	0.003678901
rxn00213_d0_r	0.002487421	0
rxn03084_d0	0.002700198	0
rxn09121_d0_i	0.002755012	0.004908306
rxn00124_d0_f	0.002829075	0.005968154
rxn00693_d0_f	0.00296557	0
rxn02465_d0_r	0.003256708	0.002568417
rxn09118_d0_i	0.003583194	0.005252329
rxn09817_d0_i	0.003721736	0.001865514
rxn07441_d0_f	0.0038656	0.007266045
rxn00611_d0_r	0.003867269	0.000240564
rxn03907_d0_f	0.003900647	0.004334807
rxn02305_d0_r	0.003951311	0.00245285
rxn26477_d0_f	0.004065871	0
rxn03958_d0_f	0.004132867	0.004233658
rxn01807_d0_f	0.004221678	0.006535351
rxn01011_d0_r	0.004268765	0.009097278
rxn06556_d0_r	0.004397876	0.011001925
rxn28083_d0_f	0.00471437	0.002968788
rxn26477_d0_r	0.004848599	0
rxn03908_d0_f	0.004932404	0.005108714
rxn00493_d0_r	0.00500834	0.002549648
rxn10929_d0_o	0.005390608	0.004410622
rxn05465_d0_r	0.005449653	0
rxn_cpd00103_c0_o	0.005474279	0.005030269
rxn03004_d0_f	0.005591035	0.004657865
rxn01396_d0_f	0.005764961	0.008495748
rxn26037_d0_f	0.005847454	0.005676031
rxn37768_d0_f	0.005866587	0.005163383
rxn01975_d0_f	0.006309271	0.004771352
rxn15280_d0_f	0.006322265	0.00570786
rxn00527_d0_r	0.006328642	0.001858592
rxn39241_d0_i	0.006391645	0.010705113
rxn00117_d0_r	0.006455183	0.005037069
rxn13360_d0_i	0.006503906	0.004884282
rxn33186_d0_o	0.006503907	0.004884281
rxn06556_d0_f	0.006536636	0.005717749
rxn00720_d0_r	0.006655216	0.009049177
rxn27318_d0_r	0.006655335	0.007293582
rxn01361_c0_r	0.006681953	0.004625526
rxn13365_d0_i	0.006807298	0.004747434
rxn02789_d0_r	0.006965756	0.003825545
rxn00838_d0	0.007036625	0
rxn28487_d0_f	0.007070899	0.008198381
rxn01011_d0_f	0.007093549	0.010786891
rxn27266_d0_f	0.00759089	0.010658622
rxn00770_d0_f	0.007677436	0.012894988
rxn25649_d0_f	0.007807493	0.007856607
rxn00692_d0_r	0.007994533	0
rxn01975_d0_r	0.008381367	0.010070205
rxn28487_d0_r	0.008445144	0.015196681
rxn01332_d0	0.008552015	0.00488624
rxn17803_d0_f	0.008579493	0.015856564
rxn01611_c0	0.008844711	0.006700186
rxn01476_d0_f	0.009054065	0.005581141
rxn19345_d0	0.009152599	0.009639773
rxn01917_d0_r	0.009287238	0.010035515
rxn15280_d0_r	0.009502053	0.00948441
rxn00839_d0_r	0.009758592	0.009343982
rxn01353_d0_r	0.009758592	0.009343982
rxn01512_d0_r	0.009758592	0.009343982
rxn01673_d0_r	0.009758592	0.009343982
rxn01678_d0_r	0.009758592	0.009343982
rxn11700_d0_r	0.00985992	0.017428815
rxn01258_d0_f	0.010048389	0.015257835
rxn01249_d0_r	0.010339856	0.013068318
rxn00237_d0_r	0.010809302	0.013653636
rxn25718_d0_r	0.011080027	0.010452509
rxn00834_d0_f	0.011888623	0.005617142
rxn03175_d0_f	0.012058497	0.007664204
rxn05024_d0_r	0.012547135	0.012878776
rxn00249_d0_r	0.012709918	0.009251105
rxn03062_d0_f	0.013067842	0.024304867
rxn11703_d0	0.013106077	0.009488325
rxn01539_d0	0.013226816	0.011232034
rxn05337_d0_f	0.013334751	0.013318062
rxn05340_d0_f	0.013334751	0.013318062
rxn05342_d0_f	0.013334751	0.013318062
rxn24330_d0_f	0.013747096	0
rxn00211_d0_f	0.014065266	0.018573046
rxn27709_d0	0.014075479	0
rxn00179_d0_f	0.014271557	0.00451231
rxn02320_d0_r	0.014384031	0.01030457
rxn15271_d0_r	0.014465451	0.01952219
rxn09121_c0_i	0.01591421	0.00960519
rxn01974_d0_f	0.016090155	0.015978813
rxn00239_d0_r	0.016176462	0.009123206
rxn02474_d0_r	0.016187906	0.015705466
rxn01643_d0_r	0.016411304	0.005870342
rxn18935_d0_r	0.016926765	0.047638178
rxn18936_d0_r	0.016926765	0.016238213
rxn19686_d0_r	0.016926765	0.016238213
rxn25662_d0_r	0.016926765	0.016238332
rxn00506_d0_f	0.017387688	0.004385114
rxn00018_d0	0.017625809	0.007083893
rxn00175_d0	0.017877705	0
rxn01434_d0	0.018124782	0.015625015
rxn29733_d0_o	0.018327484	0.01027135
rxn00693_d0_r	0.018385291	0.012550831
rxn24330_d0_r	0.018713474	0.009395272
rxn01100_d0_r	0.019011915	0.013534725
rxn25716_d0_f	0.019498944	0.036137223
rxn02834_d0	0.019572694	0.013148125
rxn14142_d0_f	0.019837737	0.021755576
rxn14261_d0_f	0.019837737	0.021755576
rxn24358_d0_f	0.019837737	0.021755576
rxn24362_d0_f	0.019837737	0.021755576
rxn02811_d0_r	0.019950747	0.03551662
rxn00161_d0_f	0.020219922	0.010829568
rxn08436_d0_r	0.02042365	0.017598987
rxn29785_d0_o	0.021420473	0.019952985
rxn13361_d0_i	0.021420488	0.019952998
rxn00409_d0_r	0.021578431	0.021953225
rxn01396_d0_r	0.021720648	0.023212612
rxn00689_d0_f	0.022004247	0.0208714
rxn01361_c0_f	0.023044847	0.042934768
rxn05330_d0_r	0.023566961	0.023808718
rxn05331_d0_r	0.023566961	0.023808718
rxn05335_d0_r	0.023566961	0.023808718
rxn04954_c0_r	0.024222493	0.03607869
rxn00802_d0_r	0.024413586	0.016085148
rxn01652_d0_f	0.024436355	0.017695367
rxn01258_d0_r	0.024766445	0.0231781
rxn01807_d0_r	0.025347233	0.027772605
rxn03907_d0_r	0.025364757	0.02542007
rxn01069_d0	0.026053637	0.025077045
rxn27927_d0	0.026109327	0.024391076
rxn14094_d0_f	0.026450038	0.029007554
rxn24360_d0_f	0.026450038	0.029007554
rxn03136_d0_r	0.02708757	0.025201201
rxn09817_d0_o	0.027181625	0.05369245
rxn01019_d0	0.027458765	0.029172968
rxn00974_d0_f	0.027504325	0.027343392
rxn00394_d0_f	0.027568579	0.029210448
rxn05039_d0	0.02779376	0.026895424
rxn00533_d0	0.027961135	0.012331069
rxn00863_d0_f	0.028378725	0.027949452
rxn18937_d0_r	0.028813124	0.031897783
rxn00124_d0_r	0.029117584	0.033739507
rxn00392_d0_r	0.02934798	0.027911728
rxn02159_d0_f	0.02937293	0.035222173
rxn03108_d0_r	0.029687643	0.031071901
rxn01111_d0_r	0.029712439	0.041334867
rxn00499_c0_r	0.029762149	0.024787903
rxn00337_d0_f	0.030965209	0.004550219
rxn01362_c0_r	0.03102374	0.047752142
rxn02835_d0_f	0.03125	0.022433758
rxn01200_d0_r	0.03133881	0.033181787
rxn15435_d0_r	0.03135693	0.0357337
rxn01211_d0_f	0.03168249	0
rxn01465_d0_r	0.032117367	0.06512344
rxn03136_d0_f	0.032211304	0.032717943
rxn08217_c0_o	0.03230278	0.032011066
rxn00121_d0	0.0323776	0.0309304
rxn00179_d0_r	0.03248948	0.030122995
rxn_cpd00103_c0_i	0.033730607	0.026614655
rxn27266_d0_r	0.033869267	0.027642488
rxn00899_d0_f	0.034271657	0.035912216
rxn01207_d0_f	0.034271657	0.03324598
rxn17744_d0_f	0.034271657	0.03339559
rxn29919_d0_f	0.034374595	0.03478074
rxn01116_d0_f	0.034716606	0.047085524
rxn08217_c0_i	0.035075724	0.035484646
rxn08173_y0	0.035790306	0.030084858
rxn01257_d0_r	0.036221147	0.03811717
rxn01257_d0_f	0.036527514	0.03886819
rxn03908_d0_r	0.036789894	0.038658023
rxn01362_c0_f	0.037672997	0.043421745
rxn20632_y0	0.038009644	0.03327942
rxn02484_d0_r	0.038217545	0.04134345
rxn02213_d0_r	0.038666368	0.040627122
rxn07441_d0_r	0.03936863	0.039146304
rxn00974_d0_r	0.040407777	0.040343165
rxn29318_d0_i	0.042078484	0.04153772
rxn00257_c0_f	0.042169213	0.053324282
rxn05319_d0_o	0.042558502	0.0437819
rxn00361_d0_r	0.043860793	0.04620254
rxn01740_d0_f	0.045479417	0.048939347
rxn00899_d0_r	0.045713127	0.05658275
rxn01207_d0_r	0.045713127	0.053604305
rxn17744_d0_r	0.045713127	0.049874604
rxn39241_d0_o	0.045940995	0.042752385
rxn24508_d0_f	0.046717167	0.05624056
rxn00689_d0_r	0.04714024	0.047013998
rxn01101_d0_f	0.05027485	0.019514084
rxn02914_d0_r	0.051216125	0.019824505
rxn29240_d0_f	0.051597584	0.048514795
rxn13365_d0_o	0.05167904	0.049217515
rxn25719_d0_r	0.052119613	0.034462214
rxn02938_d0_f	0.0522933	0.018930435
rxn02476_d0_r	0.053571343	0.05792451
rxn17803_d0_r	0.053624988	0.05914724
rxn03983_d0_r	0.053935528	0.05041063
rxn00800_d0_r	0.05501628	0.051834464
rxn39242_d0_i	0.056057572	0.046035647
rxn26754_d0	0.05627632	0
rxn00086_d0_r	0.056464434	0.0532732
rxn01018_d0	0.056936555	0.09600374
rxn00770_d0_r	0.057319522	0.06006217
rxn00802_d0_f	0.05783415	0.054190397
rxn00420_d0	0.059557915	0.036995903
rxn00907_d0_f	0.06003058	0.015544891
rxn00257_c0_r	0.06253064	0.07515895
rxn05465_d0_f	0.06484175	0
rxn00102_d0_f	0.06510973	0.054851413
rxn01739_d0_r	0.06568432	0.07360196
rxn10967_d0_o	0.06856191	0.060867544
rxn00499_c0_f	0.06921458	0.06741309
rxn11700_d0_f	0.069452405	0.06557584
rxn10929_d0_i	0.071828224	0.06421215
rxn25718_d0_f	0.07322621	0.04287076
rxn02938_d0_r	0.07432991	0.06554031
rxn04954_c0_f	0.080796	0.0804894
rxn00148_d0_r	0.08662605	0.09130621
rxn08436_d0_f	0.08740902	0.05892265
rxn11013_d0_i	0.08864539	0.08016074
rxn25716_d0_r	0.090636134	0.0697701
rxn00800_d0_f	0.09654951	0.09854698
rxn05238_d0_o	0.098095715	0.097795285
rxn00414_d0	0.100017674	0.15194513
rxn05238_d0_i	0.10459228	0.10416617
rxn05468_d0_i	0.120949894	0.1277859
rxn10967_d0_i	0.12585472	0.1380036
bio1_biomass	0.13006988	0.12819725
rxn00097_d0_f	0.13713074	0.12743807
rxn09736_d0_o	0.13723612	0.13888228
rxn29785_d0_i	0.14146407	0.15858258
rxn13361_d0_o	0.14146408	0.1585826
rxn24508_d0_r	0.15298295	0.15787792
rxn00260_d0_r	0.15558839	0.14457655
rxn05319_c0_o	0.15740995	0.15909742
rxn00799_c0_f	0.15792274	0.16596282
rxn05467_d0_o	0.16127095	0.14265278
rxn11013_d0_o	0.17197882	0.1806756
rxn_cpd00008_c0_i	0.18318442	0.18117245
EX_cpd00007_e0_o	0.20322849	0.19921601
rxn05238_c0_o	0.21330257	0.21331248
rxn05238_c0_i	0.22585334	0.22561188
rxn05468_c0_i	0.22752966	0.23005171
rxn00161_d0_r	0.22964132	0.18929279
rxn00799_c0_r	0.24390244	0.27377343
rxn00249_d0_f	0.24661992	0.2299741
EX_cpd11632_e0_i	0.24691035	0.17547478
rxn31154_d0_o	0.2663426	0.2966547
rxn00069_d0_r	0.26860988	0.23380685
rxn29318_d0_o	0.2693341	0.27535552
rxn00102_d0_r	0.27667928	0.29616046
rxn05468_d0_o	0.2938414	0.29253632
EX_cpd00008_e0_o	0.3036113	0.30840462
rxn05467_c0_o	0.3124626	0.2828428
rxn29240_d0_r	0.3473205	0.3507725
rxn00187_d0	0.3999331	0.39266384
rxn05468_c0_o	0.4148847	0.4126276
rxn09736_c0_o	0.44380525	0.4460082
rxn_cpd00008_c0_o	0.4753251	0.47824058
rxn31154_d0_i	0.49767047	0.45531586
rxn09736_d0_i	0.55725104	0.55185616
EX_cpd00009_e0_o	0.66882634	0.67348176
EX_cpd00011_e0_i	0.6795178	0.74262834
rxn09121_c0_o	0.68260384	0.6846127
rxn09121_d0_o	0.68729323	0.70244676
rxn08730_d0_o	0.7035059	0.7252179
EX_cpd00067_e0_o	0.77554107	0.7992669
rxn05467_d0_i	0.776196	0.8281943
rxn08730_c0_o	0.7790801	0.8028059
rxn09736_c0_i	0.88124764	0.8766379
rxn05467_c0_i	0.96558034	1.0006976
EX_cpd00048_e0_o	1	1
EX_cpd00048_e0_i	1.0177202	1.0173432
rxn05319_d0_i	1.3855727	1.3621138
EX_cpd00001_e0_i	1.4700625	1.4706848
rxn05319_c0_i	1.606238	1.6085478
EX_cpd00013_e0_o	2.7742298	2.777636
EX_cpd00013_e0_i	3.2258284	3.2224216
