rxn_ID	Control	FeLim	FeEx	ZnLim	ZnEx
rxn01643_d0_r	17.700989	18.42163	17.658081	18.735046	20.702637
rxn01652_d0_r	0.8399048	0.46728516	0.7866211	0.6812744	0
rxn01673_d0_r	4.611145	4.550415	4.254059	4.256012	4.2547607
rxn01678_d0_r	4.611145	4.550415	4.254059	4.256012	4.2547607
rxn01740_d0_r	3.355774	3.5048218	2.9575806	3.576355	2.7474365
rxn01917_d0_r	7.8565674	8.712952	8.5061035	8.032593	8.730103
rxn01974_d0_r	0.86901855	0.8185425	1.0155029	1.2754517	1.1148682
rxn01975_d0_r	2.8358765	2.5096436	2.8497314	0.50079346	2.869873
rxn02159_d0_r	4.925415	2.85437	4.9524536	4.5512695	3.5136719
rxn02320_d0_r	2.0245361	1.8052368	2.0842285	1.4997559	1.50354
rxn02373_d0_r	12.294189	12.00415	12.468994	12.430176	12.428467
rxn02380_d0_r	0.4300537	0	0.4359131	0.7532959	0.5061035
rxn02402_d0	0	0	0	0	0
rxn02465_d0_r	4.8727903	4.0939183	4.6457963	5.0957017	4.1432657
rxn02474_d0_r	1.4301758	1.4016113	1.4263306	1.4927368	1.4319458
rxn02476_d0_r	6.2070312	5.630371	7.1938477	6.583374	6.6706543
rxn02789_d0_r	0.7011719	0.8302002	0.68304443	0.67755127	0.67437744
rxn02811_d0_r	1.0181274	0.5834961	1.0148926	1.0757446	1.0925903
rxn02832_d0	0	0	0	0	0
rxn02835_d0_r	0.4206543	0.4888916	0.43823242	0.4163208	0.487854
rxn02914_d0_r	6.6220703	5.517517	7.080078	5.322998	5.6434326
rxn02928_d0_r	0.16271973	0	0	0	0.14898682
rxn02929_d0_r	0.5192871	0	1.8258972	3.2089539	0.54473877
rxn02938_d0_r	21.597595	25.028809	21.552612	22.016907	21.139526
rxn02988_d0_r	4.592407	4.460327	4.68573	4.6705933	4.620056
rxn03062_d0_r	1.257019	0.9111328	1.2593384	1.3098755	1.3048706
rxn03080_d0_r	3.06958	3.119873	3.1237793	3.1472778	3.1819458
rxn03108_d0_r	4.8170776	4.7874146	5.010376	4.927124	4.8728027
rxn03135_d0	0	0.08254681	0	0	0
rxn03136_d0_r	5.347595	5.5423584	5.4712524	5.4450684	5.6730957
rxn03175_d0_r	0.9850464	0.493042	0.9510498	0.23571777	0.9319458
rxn03907_d0_r	1.2043457	0.9219971	1.1945801	0.74645996	1.2228394
rxn03958_d0_r	0.7371826	0.7955322	0.6911011	0.6860962	0.7095947
rxn03983_d0	0.24513634	0.17441233	0.24513634	0.24513634	0.24513634
rxn04996_d0	0	0	0	0	0
rxn05039_d0_r	1.8133167	1.8081503	2	2.0400379	2.0029743
rxn05105_d0	0	0	0	0	0
rxn05106_d0_r	0.91363525	0.45361328	0.89678955	0.9090576	0.9291992
rxn05324_d0	0.6363802	0.8010113	0.7215959	0.8991378	0.7887541
rxn05325_d0	1.4326254	1.8254789	1.2734076	1.2818922	1.4218843
rxn05326_d0	0.87724346	1.0308849	0.6607709	0.92972845	0.7330465
rxn05330_d0_r	0.5812988	0.60266113	0.66363525	0.026000977	0.4814453
rxn05331_d0_r	1.052002	1.0020752	0.8998413	0.10644531	0.5275879
rxn05335_d0_r	4.243408	4.784668	4.1776733	3.713501	3.4135742
rxn05337_d0_r	1.2559814	1.4279785	1.2209473	1.4439697	0.9641113
rxn05338_d0	1.2366941	1.4789144	1.0210056	1.3234643	1.5606431
rxn05340_d0_r	1.1094971	1.1314697	1.1143799	1.331543	0.94628906
rxn05342_d0_r	0.33996582	0.033691406	0.35583496	0.39245605	0
rxn05465_d0_r	1.3552246	0.6748657	1.5176392	1.1088257	1.1016846
rxn07441_d0_r	2.3452759	2.1331177	2.4177856	2.3554077	2.404663
rxn08392_d0_r	8.575134	7.815918	8.552795	8.27887	8.285339
rxn08436_d0_r	9.539795	9.574768	9.507385	9.341797	9.280273
rxn15021_d0	0.39979208	0.39310706	0.3205216	0.591109	0.33110833
rxn15116_d0_r	15.205688	16.3797	15.154541	13.113525	15.622681
rxn15250_d0_r	2.0272217	0.55126953	1.8602295	2.0389404	1.7320557
rxn15271_d0_r	0	0	0	0	0
rxn15280_d0_r	7.6933594	6.569458	7.860718	7.1953125	8.132019
rxn15298_d0_r	6.1290283	7.0531006	5.220398	4.5738525	5.9264526
rxn15364_d0_r	0	0	0	0	0
rxn15494_d0_r	0	0	0	0	0
rxn17469_d0	0	0	0	0	0
rxn17744_d0_r	22.260742	22.449585	22.244385	22.24939	23.32251
rxn17803_d0_r	9.397949	11.351196	9.354675	11.250366	11.321777
rxn18936_d0_r	1.3358154	1.34021	1.2438354	0.3873291	0.59594727
rxn18937_d0_r	11.014282	10.472656	10.949524	10.433472	10.449707
rxn19027_d0_r	0.26953125	0	0	0.38580322	0.06286621
rxn19029_d0_r	0.13049316	0	0	0.13006592	0
rxn19240_d0_r	10.165039	10.248779	10.172424	5.1584473	2.3435059
rxn19241_d0_r	1.8820801	1.8515625	1.9533081	1.4882812	1.3984375
rxn19242_d0_r	1.2303467	1.2275391	1.5807495	0.9592285	0.8466797
rxn19343_d0_r	1.9834595	2.045288	1.8879395	1.4450684	1.9407959
rxn19686_d0_r	1.753418	1.1005859	1.8616333	0.7606201	0.7077637
rxn19701_d0	0	0	0	0	0
rxn19828_d0_r	49.187256	49.26355	48.550537	45.54834	49.085938
rxn19900_d0_r	4.0004883	3.182495	3.958496	3.2572021	3.065918
rxn20583_d0_r	0.48815918	0	0.0670166	0.24890137	0.12695312
rxn20643_d0_r	2.656189	1.5762596	2.5876465	2.708496	2.6019897
rxn23155_d0_r	0	0	0	0	0
rxn23415_d0_r	1.0516014	1.0729642	1.0385715	1.0565267	1.0451761
rxn24330_d0_r	9.165283	5.739746	5.36586	5.5949707	5.4182434
rxn24362_d0_r	0	0.005493164	0.007507324	0.009643555	0
rxn24508_d0_r	23.894165	24.108887	23.856445	24.084106	24.10376
rxn25637_d0_r	0.57458496	0.33880615	0.565979	0.50683594	0.087646484
rxn25641_d0_r	1.3345947	1.4842529	1.3505859	1.5009766	0.7258301
rxn25647_d0_r	17.333008	17.900269	17.275085	17.104553	17.208069
rxn25649_d0_r	6.2852783	4.269165	6.508667	5.692871	0
rxn25661_d0_r	0.13049316	0.17279053	0.13464355	0.12298584	0
rxn25716_d0_r	18.638916	19.324463	18.568665	18.62677	18.9068
rxn25718_d0_r	7.2781982	5.9865723	7.404907	6.3338623	1.8930664
rxn25719_d0_r	4.3169556	4.279419	4.2319336	3.8752441	3.913086
rxn25743_d0_r	1.008728	0.4501953	0.97943115	1.0669556	1.1370239
rxn25747_d0_r	2.0369873	1.6525879	2.039978	1.8378296	1.8500977
rxn25750_d0_r	1.883667	0.27929688	2.0698853	2.0437622	2.0667725
rxn26013_d0_r	1.8531494	2.0135498	1.8519287	1.9324951	1.7529297
rxn26037_d0_r	0.7201538	0.7982178	0.7053833	0.569397	0.6748047
rxn26477_d0	0	0	0	0	0
rxn27266_d0_r	10.407349	10.538605	10.508667	10.622803	10.44635
rxn27318_d0	0	0	0	0	0
rxn27927_d0_r	3.3446655	0	3.4953613	3.1081543	1.4660645
rxn28082_d0_r	0	0	0	0	0
rxn28083_d0_r	1.6109619	1.3656006	1.4848633	1.6281738	1.5834961
rxn28487_d0_r	3.673462	2.5285645	3.6585693	3.0496826	2.9709473
rxn28615_d0_r	0.17468262	0.000610352	0.17297363	0.2208252	0
rxn29919_d0_r	1.1328125	1.5340576	1.5537109	0.14929199	1.5808105
rxn37266_d0_r	1.2028198	1.557251	0.67041016	0.75390625	1.4594116
rxn37651_d0_r	2.899292	2.5759277	2.8782349	2.9382935	2.9233398
rxn00211_d0_r	5.5510254	5.286316	5.52417	5.5617676	5.492798
rxn00834_d0_r	1.3457642	1.1156616	1.4206543	0.8745117	1.1693115
rxn00213_d0_r	0.22467041	0.16711426	0.3338623	0.1696167	0.43170166
rxn00239_d0_r	8.784851	8.819702	9.318481	8.7438965	9.324951
rxn00257_c0_r	44.441956	44.2843	44.619995	43.654663	41.860718
rxn00330_c0	0.8194513	1.0130285	0	5.2919183	3.0774014
rxn01362_c0	0.1363509	0.5248363	0.053366244	0.57616866	0.5446216
rxn00499_c0_r	19.27655	19.3208	19.432434	20.023682	20.152954
rxn04954_c0_r	19.379333	18.562073	19.213318	19.179688	14.192749
rxn00799_c0_r	48.784485	49.220764	48.524414	45.93994	47.672485
rxn01361_c0_r	13.199683	12.911666	13.276957	12.772847	12.82721
rxn09736_c0_i	169.43552	169.4433	169.4574	165.51866	168.34622
rxn05238_c0_o	154.15764	154.15762	154.15604	154.15764	154.15616
rxn08730_c0_i	5.0133963	5.5604224	5.3072844	5.5047092	5.8153677
rxn31154_d0_o	0.51293904	0.49718392	0.5260772	0.5170136	0.5107117
rxn05467_c0_o	119.67608	118.775116	119.96522	119.744896	119.66206
rxn05468_c0_o	188.29243	188.42627	188.248	188.36365	188.3968
rxn09121_c0_i	19.490025	18.784132	19.53394	19.271437	19.027388
rxn05319_c0_o	13.045128	13.703974	10.853575	12.539837	12.294295
rxn05238_d0_i	71.01141	71.01117	71.00708	71.01141	71.00731
rxn05319_d0_i	324.0785	323.42688	325.27466	323.29446	323.8111
rxn05467_d0_i	158.77267	159.24281	157.99318	159.19635	158.7214
rxn05468_d0_i	69.34014	69.817406	69.37146	69.22698	69.25243
rxn08730_d0_o	341.53656	340.257	342.19846	337.6037	337.47232
rxn09118_d0_o	0.5822885	0.5692141	0.60108244	0.6357254	0.6016702
rxn09121_d0_o	316.57663	317.36526	317.16675	314.28226	316.32874
rxn09736_d0_o	64.85173	64.84096	64.83115	66.51226	65.31999
rxn09817_d0_o	6.5266304	6.754785	6.5012918	6.819755	6.9236045
rxn09839_d0_o	1.0062832	1.221541	0.46659717	4.763261	2.6380658
rxn10929_d0_i	13.110117	13.097348	12.98081	12.962252	12.988788
rxn10967_d0_i	28.36816	28.711138	27.648487	29.324486	29.119486
rxn11013_d0_i	16.603638	16.129066	17.034	16.893265	16.405684
rxn13360_d0_o	1.0165805	1.0051838	1.0127659	1.0004652	0.94486326
rxn13361_d0_i	23.71587	23.49503	24.009197	22.543228	22.261995
rxn13365_d0_o	22.732168	22.554169	22.883114	21.960323	22.486668
rxn29240_d0_r	378.67764	378.469	378.5094	374.32156	376.79596
rxn29318_d0_i	28.738297	28.489397	28.879107	28.896378	28.795216
rxn29733_d0_i	1.1092913	1.0430946	1.123821	1.3616055	1.2404194
rxn29785_d0_i	32.742737	33.08524	32.47738	32.82269	33.540844
rxn33186_d0_o	0.81732607	0.8870064	0.82479626	0.80484974	0.8390878
rxn39241_d0_o	10.07019	20.766357	20.177795	19.96814	20.585938
rxn39242_d0_o	4.005615	15.731018	15.648987	15.425354	15.260803
rxn_cpd00008_c0_o	382.55887	382.83957	382.11926	382.98538	382.72266
rxn_cpd00002_c0_o	32	32.88955	32.427364	31.163082	31.518764
rxn_cpd00103_c0_i	1.2730771	1.6882205	1.1227664	0.67175215	1.2434783
rxn08217_c0_i	21.660746	21.739388	21.830843	20.952372	21.576242
