rxn_ID	Control	FeLim	FeEX	ZnLim	ZnEx
rxn00097_d0_r	0.82055664	0.51867676	0.5786133	0.39941406	1.1179199
rxn00102_d0_r	26.730042	26.704956	26.57544	26.951904	26.802734
rxn00117_d0_r	1.6326904	3.394287	1.5975342	1.4206543	3.2242432
rxn00122_d0_r	1.5411377	0.13952637	1.3954468	0.45568848	0.2574463
rxn00148_d0_r	8	8.000061	8	8	9.802734
rxn00179_d0_r	9.698608	10.290161	9.699524	9.65625	8.171051
rxn00191_d0_r	0.94647217	0.6873169	1.0120239	0.7269287	0.97662354
rxn00237_d0_r	8.742798	8.064819	8.703491	8.630615	7.094391
rxn00248_d0_r	9.742432	8.187012	9.134033	8.610474	9.378967
rxn00260_d0_r	28.80481	30.94165	29.398682	31.911133	29.19513
rxn00272_d0_r	1.2418213	1.348999	1.2080078	1.1364746	1.4998779
rxn00275_d0_r	1.0380859	0.89416504	1.2908936	0	0.48840332
rxn00337_d0_r	12.216492	16.876343	12.135254	12.1484375	12.206909
rxn00391_d0_r	0	0	0	0	0
rxn00409_d0_r	4.6466064	4.6705933	4.695801	4.5759277	4.3171387
rxn00420_d0_r	0	0	0	0	0
rxn00459_d0_r	2.7005005	3.7702637	1.4230957	1.3752441	3.1326904
rxn00493_d0_r	2.4329834	2.0893555	2.470337	2.4423828	2.5376587
rxn00527_d0_r	2.0758667	0.3597412	2.0759888	2.072815	2.09198
rxn00533_d0_r	10.125977	10.085327	10.47644	10.106201	9.9019165
rxn00611_d0_r	0.6118164	0.69104004	0.68066406	0.7359619	0.95129395
rxn00692_d0_r	3.175537	3.0844727	2.738037	3.7185059	3.8066406
rxn00693_d0_r	10.374756	10.354492	10.387207	10.25647	9.924377
rxn00711_d0	0	0	0	0	0
rxn00720_d0_r	0.06896973	0.07165527	0.07922363	0.068237305	0.0625
rxn00747_d0_r	0	0	0	0	0
rxn00777_d0_r	0.0345459	0	0.009094238	0	0.1665039
rxn00781_d0_r	60.572754	62.177734	60.573303	60.121277	61.15088
rxn00782_d0_r	65.95801	64	66.13049	65.34131	65.34595
rxn00789_d0	0	0.10300202	0	0	0
rxn00790_d0	1.2607398	0.6793186	1.2192607	0.9291172	1.2017608
rxn00791_d0	0	0	0	0	0
rxn00800_d0_r	4.5474854	4.3321533	4.336548	4.3674927	4.15094
rxn00802_d0_r	4.8137207	7.3863525	7.3581543	4.8044434	4.896118
rxn00830_d0_r	0	0	0	0	0
rxn00832_d0_r	4.4525146	4.5446167	4.694214	4.897949	4.449402
rxn00839_d0_r	4.689575	4.5542603	4.659912	4.6342773	4.092163
rxn00863_d0_r	5.308716	4.900635	5.254944	5.5823975	5.175476
rxn00907_d0_r	8.120483	8.310547	7.638672	7.532715	8.549316
rxn00929_d0_r	3.1107788	4.2662964	2.7248535	3.6679077	3.4667969
rxn00931_d0_r	2.3130493	2.3423462	2.479126	2.524109	2.2087402
rxn00974_d0_r	11.979187	11.907593	12.074402	13.000183	12.497253
rxn00980_d0_r	1.0442505	0.53356934	0.72595215	0.725708	0.94226074
rxn01011_d0_r	0.4794922	0.59680176	0.5251465	0.5596924	0.43811035
rxn01018_d0_r	0.47314453	0.4822998	0.11315918	0	1.0652466
rxn01019_d0_r	0.82421875	0.7475586	1.0201416	0.77197266	1.1360474
rxn01069_d0_r	0.28082275	0.22711182	0	0.2672119	0.40197754
rxn01100_d0_r	0.26446533	0.12823486	0.22381592	0.1227417	0.348938
rxn01101_d0_r	3.567871	4.220703	3.3433838	3.1295166	0
rxn01106_d0_r	18.877014	20.511536	18.70111	18.156738	18.017395
rxn01116_d0_r	52.402893	53.269043	52.860596	52.1214	52.166077
rxn01200_d0_r	0	0	0	0	0
rxn01208_d0	0	0	0	0	0
rxn01211_d0_r	2.0402832	0.80615234	2.0236816	1.4577637	1.9914551
rxn01249_d0_r	0.19696045	0.18133545	0.24731445	0.068237305	0.18762207
rxn01257_d0_r	3.0549316	3.078247	3.0523682	4.100708	3.0151367
rxn01258_d0_r	1.2591553	2.0037842	1.211792	0.9678955	1.0411377
rxn01301_d0_r	4.592224	4.888916	4.755615	5.137268	4.4318237
rxn01302_d0_r	4.315979	4.612549	4.1971436	4.3441772	4.4067993
rxn01334_d0_r	26.50415	27.06372	26.861267	26.772034	27.39502
rxn01345_d0_r	0	0	0	0	0
rxn01353_d0_r	4.689575	4.5542603	4.659912	4.6342773	4.092163
rxn01465_d0_r	6.01416	5.8372803	5.7266846	6.0393066	6.1608887
rxn01476_d0_r	4.7889404	4.727051	4.7962036	4.6398926	4.6474
rxn01512_d0_r	4.689575	4.5542603	4.659912	4.6342773	4.092163
rxn01539_d0_r	0.60003275	0.55863094	0.60776603	0.6177323	0.6121355
rxn01636_d0_r	2.2398071	1.8363037	2.3335571	2.298523	2.357483
rxn01637_d0_r	2.8634033	2.8981934	2.7104492	2.682129	2.7130127
rxn01643_d0_r	13.791138	14.11499	19.996216	16.194153	13.723511
rxn01652_d0_r	0.8598633	1.2258301	0.7312012	0.6257324	0.8642578
rxn01673_d0_r	4.689575	4.5542603	4.659912	4.6342773	4.092163
rxn01678_d0_r	4.689575	4.5542603	4.659912	4.6342773	4.092163
rxn01740_d0_r	3.8653564	3.9360352	3.9804688	3.8032227	3.6628418
rxn01917_d0_r	8.039978	8.129272	8.070557	8.013062	8.000061
rxn01974_d0_r	0.79541016	0.8050537	0.7813721	0.7324219	0.8642578
rxn01975_d0_r	2.9273682	2.8513184	2.956787	2.8475952	2.8271484
rxn02159_d0_r	5.2075195	2.8884277	5.2351685	5.0653076	5.227112
rxn02320_d0_r	2.0270996	2.0616455	2.0769043	1.9587402	2.4285889
rxn02373_d0_r	10.091064	11.33606	10.207764	10.082825	6.82193
rxn02380_d0_r	0.592041	0.6119385	0.5654297	0.8988037	0.876709
rxn02402_d0	0	0	0	0	0
rxn02465_d0_r	4.5470166	4.568848	4.4337835	4.384378	4.4387083
rxn02474_d0_r	1.2250977	1.1554565	1.2568359	1.3068848	1.1532593
rxn02476_d0_r	6.7404785	6.654663	6.571167	5.9960327	6.609131
rxn02789_d0_r	0.68792725	1.0031738	0.64904785	0.67700195	0.68304443
rxn02811_d0_r	1.1992188	1.1412964	0.65600586	0.6437988	1.1803589
rxn02832_d0	0.090429895	0	0.14529854	0.24251834	0.12003837
rxn02835_d0_r	0.45617676	0.23382568	0.45910645	0.50427246	0.4798584
rxn02914_d0_r	5.942993	5.4573975	6.141968	6.51355	7.6990356
rxn02928_d0_r	0	0	0	0	0
rxn02929_d0_r	0.2833252	0.274292	0.25854492	0.27246094	2.9712524
rxn02938_d0_r	19.985413	23.207275	20.128601	20.592712	20.148132
rxn02988_d0_r	4.8137207	4.694824	4.7233887	4.6781006	4.565674
rxn03062_d0_r	1.2304077	1.2730713	1.0562744	1.0686035	1.2539673
rxn03080_d0_r	1.3753662	2.9814453	2.9309082	3.0168457	3.0689087
rxn03108_d0_r	5.0217285	5.0513916	5.0166016	5.0238037	4.6761475
rxn03135_d0	0	0	0	0	0
rxn03136_d0_r	5.6712646	5.78833	4.3546753	4.1954956	3.4553833
rxn03175_d0_r	0.8594971	0.74768066	0.90966797	1.189209	1.0847778
rxn03907_d0_r	1.0725098	1.0340576	1.2601929	1.0561523	1.1401367
rxn03958_d0_r	0.642334	0.57177734	0.6320801	0.72143555	0.59643555
rxn03983_d0	0.24513634	0.23326527	0.24513634	0.24513634	0.24513634
rxn04996_d0	0	0	0	0	0
rxn05039_d0_r	1.8563609	1.888385	1.8877736	1.8564793	2.078883
rxn05105_d0	0	0	0	0	0
rxn05106_d0_r	1.0442505	0.53356934	1.0341187	0.725708	1.1333008
rxn05324_d0	0.8705202	0.5313318	1.0164049	1.119231	0.30248928
rxn05325_d0	1.6136543	1.5637796	1.8541617	1.7887397	1.3677579
rxn05326_d0	1.3328332	1.0104278	1.2975872	1.2592478	0.8043047
rxn05330_d0_r	0.23022461	0.87701416	0.26367188	0.07800293	1.0439453
rxn05331_d0_r	0.5957031	1.6920776	0.5749512	0.2816162	1.3052979
rxn05335_d0_r	3.9257812	4.4953003	4.1049805	4.3062744	3.9013672
rxn05337_d0_r	1.3162842	1.4071655	1.3862305	1.6513062	1.0518799
rxn05338_d0	1.8996973	1.3600013	1.8918666	1.6358668	1.195337
rxn05340_d0_r	1.091919	1.2211304	1.0708008	1.4221802	0.78430176
rxn05342_d0_r	0.42663574	0.4989624	0.35253906	0.76153564	0.35412598
rxn05465_d0_r	0.37780762	1.8236084	0.61120605	0.83691406	1.9481812
rxn07441_d0_r	2.110962	2.0996094	2.0784912	2.112915	2.5142212
rxn08392_d0_r	8.320496	7.9144287	7.915161	7.8636475	8.288757
rxn08436_d0_r	9.65332	8.9366455	9.765503	9.121582	9.691528
rxn15021_d0	0.8277574	0.79421884	0.8758359	0.67730784	0.56742305
rxn15116_d0_r	21.972168	21.13147	21.591248	21.260437	21.662842
rxn15250_d0_r	4.626892	3.4938965	4.754822	5.093384	3.9014893
rxn15271_d0_r	0	0	0	0	0
rxn15280_d0_r	5.8603516	6.0266724	5.758545	6.774414	5.6573486
rxn15298_d0_r	6.328003	4.02124	5.789612	3.7061768	3.963623
rxn15364_d0_r	0	0	0	0	0
rxn15494_d0_r	0	0	0	0	0
rxn17469_d0	0	0	0	0	0
rxn17744_d0_r	16.74356	20.382935	17.601624	17.573425	17.718567
rxn17803_d0_r	10.327637	10.284668	10.356201	10.261841	8.080383
rxn18936_d0_r	0.71313477	1.6150513	0.814209	0.8709717	1.4815674
rxn18937_d0_r	10.703369	10.766907	10.513672	10.610474	10.802246
rxn19027_d0_r	0.1907959	0.28137207	0.14123535	0.4998169	0.072509766
rxn19029_d0_r	0.06896973	0.07165527	0.07922363	0.23913574	0.0625
rxn19240_d0_r	9.66333	9.589294	9.658142	9.627136	10.261719
rxn19241_d0_r	2.0443115	2.003479	2.0454712	2.0338745	1.7443848
rxn19242_d0_r	1.3303223	1.2449341	1.3799438	1.2213745	1.21875
rxn19343_d0_r	2.0153809	2.001831	1.8101807	1.9644165	2.0360718
rxn19686_d0_r	0.9777832	1.7875366	0.77319336	0.9503174	2.0303955
rxn19701_d0	0	0	0	0	0
rxn19828_d0_r	49.19702	50.71826	49.086548	49.263916	47.88855
rxn19900_d0_r	3.9656982	3.8220215	3.864502	3.869873	4.3051147
rxn20583_d0_r	2.9575195	1.3349609	2.878418	3.2983398	2.0513916
rxn20643_d0_r	2.0619354	1.686203	2.340332	2.0462341	2.240097
rxn23155_d0_r	0	0	0	0	0
rxn23415_d0_r	1.0478107	1.0693402	1.0637959	1.0981414	1.0326179
rxn24330_d0_r	9.368408	8.537842	9.316895	9.254395	8.598938
rxn24362_d0_r	0.11785889	0.13873291	0.1282959	0.12145996	0.12054443
rxn24508_d0_r	22.423523	22.298645	22.387817	22.38971	21.617065
rxn25637_d0_r	0.46044922	0.5471802	0.21557617	0.53302	0.23059082
rxn25641_d0_r	1.6851807	1.6127319	1.5539551	1.9474487	1.1734619
rxn25647_d0_r	17.693726	17.70398	17.710083	17.832275	14.082886
rxn25649_d0_r	5.4381104	6.096863	4.786377	5.9561157	7.0687256
rxn25661_d0_r	0.06896973	0.18139648	0.0793457	0.2255249	0.0625
rxn25716_d0_r	19.209839	13.929382	19.211182	16.20996	16.53363
rxn25718_d0_r	6.2354736	7.299011	5.9230957	7.2002563	7.5423584
rxn25719_d0_r	4.171509	4.348755	4.175415	4.1202393	4.3276367
rxn25743_d0_r	1.0751343	0.79797363	0.7056885	0.8043213	0.90582275
rxn25747_d0_r	2.1237793	2.005371	1.7709961	1.7762451	2.1130981
rxn25750_d0_r	2.2161865	1.2902832	1.6105957	1.755127	2.6826782
rxn26013_d0_r	1.6464844	1.8498535	1.2122803	1.2766113	1.4796143
rxn26037_d0_r	0.6635742	0.56225586	0.53564453	0.5734863	0.77923584
rxn26477_d0	0	0	0	0	0
rxn27266_d0_r	10.30542	10.679138	10.286865	10.295776	10.317749
rxn27318_d0	0	0	0	0	0
rxn27927_d0_r	3.5753174	0	3.6721802	3.8075562	4.0768433
rxn28082_d0_r	0	0	0	0	0
rxn28083_d0_r	1.4764404	1.4188232	1.4660645	2.022705	1.9649658
rxn28487_d0_r	3.4940186	3.1470947	3.3040771	3.2093506	3.8477173
rxn28615_d0_r	1.03125	0.8121948	1.0897827	1.1220703	1.0861206
rxn29919_d0_r	1.3359375	0	0.9718628	0.8031616	0.8166504
rxn37266_d0_r	0.6350708	1.1710205	0.6364746	0.48895264	1.5598755
rxn37651_d0_r	2.7286377	2.741455	2.7246094	2.6983643	2.6589966
rxn00211_d0_r	5.5976562	5.831543	5.6676025	5.45813	5.352417
rxn00834_d0_r	1.1855469	1.6190796	1.3438721	1.9362793	1.0454102
rxn00213_d0_r	0	0	0	0	0
rxn00239_d0_r	9.379883	9.409546	9.354614	9.305054	9.578125
rxn00257_c0_r	44.968628	44.91223	44.913452	44.57019	44.66748
rxn00330_c0	0	0	0	3.691763	1.4316018
rxn01362_c0	0.2918775	0.9519286	0.5521298	0.56499594	0.22175646
rxn00499_c0_r	20.149292	19.392273	19.552246	20.187866	19.359924
rxn04954_c0_r	19.166016	20.121948	20.363037	19.151123	19.74231
rxn00799_c0_r	48.205017	48.25885	48.526367	46.947876	46.376526
rxn01361_c0_r	13.156555	12.692875	13.00494	12.881197	13.141534
rxn09736_c0_i	169.37605	169.39964	169.35901	169.33719	169.41475
rxn05238_c0_o	154.21964	154.21962	154.21964	154.21962	154.21962
rxn08730_c0_i	4.5674653	4.77413	4.428347	3.5640557	4.329569
rxn31154_d0_o	0.33455405	0.4113669	0.33687824	0.33174643	0.348704
rxn05467_c0_o	120.39931	120.11936	119.75836	120.51279	120.59741
rxn05468_c0_o	187.87776	187.80147	187.89552	187.88818	187.87836
rxn09121_c0_i	16.080517	14.7727165	15.675801	15.366872	16.04829
rxn05319_c0_o	11.554219	12.919697	13.332662	14.739185	10.043049
rxn05238_d0_i	70.970314	70.970314	70.970314	70.970314	70.970314
rxn05319_d0_i	325.85272	325.475	325.2589	323.4361	327.36346
rxn05467_d0_i	157.94363	158.20317	158.49956	158.18227	157.56358
rxn05468_d0_i	69.783615	69.86898	69.78967	69.79587	69.7346
rxn08730_d0_o	344.33765	343.13577	344.05167	342.62454	344.81946
rxn09118_d0_o	0.7633052	0.601267	0.7840475	0.77586865	0.8230951
rxn09121_d0_o	320.73758	322.6419	321.11298	319.88095	319.8123
rxn09736_d0_o	64.87207	64.844635	64.888504	64.90394	64.832214
rxn09817_d0_o	6.583582	6.6918936	6.8354244	6.7827253	6.538092
rxn09839_d0_o	0.36483485	0.442004	0.46619064	3.3283372	1.5979853
rxn10929_d0_i	13.136368	12.991418	12.89641	12.572298	12.953386
rxn10967_d0_i	27.554016	27.626444	27.760262	29.18404	27.222948
rxn11013_d0_i	17.190624	17.00765	17.034845	16.936434	17.933605
rxn13360_d0_o	1.0124195	1.0312028	0.9905605	1.0287833	1.028496
rxn13361_d0_i	24.341337	23.978176	24.171684	23.501884	24.903921
rxn13365_d0_o	23.017485	22.861063	22.890955	22.42996	22.555004
rxn29240_d0_r	378.27252	378.16348	378.303	376.20685	376.2723
rxn29318_d0_i	29.418564	29.646288	29.448807	29.254318	30.053543
rxn29733_d0_i	1.3650507	1.3484054	1.5432534	1.4727176	1.2309272
rxn29785_d0_i	31.627752	32.601215	32.10119	32.269535	30.939045
rxn33186_d0_o	0.8677197	0.8587971	0.87691694	0.9001701	0.86574775
rxn39241_d0_o	17.35736	17.491882	17.495117	21.959717	16.613953
rxn39242_d0_o	13.168945	12.703491	12.904297	17.242432	13.485657
rxn_cpd00008_c0_o	382.1634	382.20914	382.27008	382.95346	381.93237
rxn_cpd00002_c0_o	37.254562	35.967117	37.628067	36.587875	39.158005
rxn_cpd00103_c0_i	0.39517662	0.4429849	0.30903238	0.2634796	0.4060583
rxn08217_c0_i	21.90534	21.926613	21.831718	21.445581	21.586967
